"GeneID" "Cluster" "Name"
"3095" "YIL127C" "insignificant" "RRT14"
"3096" "YIL128W" "insignificant" "MET18"
"3097" "YIL129C" "insignificant" "TAO3"
"3098" "YIL130W" "cluster4" "ASG1"
"3099" "YIL131C" "insignificant" "FKH1"
"3100" "YIL132C" "insignificant" "CSM2"
"3101" "YIL133C" "insignificant" "RPL16A"
"3102" "YIL134C-A" "insignificant" ""
"3103" "YIL134W" "insignificant" "FLX1"
"3104" "YIL135C" "insignificant" "VHS2"
"3105" "YIL136W" "insignificant" "OM45"
"3106" "YIL137C" "insignificant" "TMA108"
"3107" "YIL138C" "insignificant" "TPM2"
"3108" "YIL139C" "insignificant" "REV7"
"3109" "YIL140W" "insignificant" "AXL2"
"3110" "YIL141W" "insignificant" ""
"3111" "YIL142C-A" "insignificant" ""
"3112" "YIL142W" "insignificant" "CCT2"
"3113" "YIL143C" "cluster4" "SSL2"
"3114" "YIL144W" "insignificant" "NDC80"
"3115" "YIL145C" "insignificant" "PAN6"
"3116" "YIL146C" "cluster2" "ATG32"
"3117" "YIL147C" "cluster4" "SLN1"
"3118" "YIL148W" "insignificant" "RPL40A"
"3119" "YIL149C" "insignificant" "MLP2"
"3120" "YIL150C" "insignificant" "MCM10"
"3121" "YIL151C" "insignificant" "ESL1"
"3122" "YIL152W" "insignificant" ""
"3123" "YIL153W" "insignificant" "RRD1"
"3124" "YIL154C" "insignificant" "IMP2'"
"3125" "YIL155C" "insignificant" "GUT2"
"3126" "YIL156W" "insignificant" "UBP7"
"3127" "YIL156W-A" "insignificant" ""
"3128" "YIL156W-B" "insignificant" ""
"3129" "YIL157C" "insignificant" "COA1"
"3130" "YIL158W" "cluster5" "AIM20"
"3131" "YIL159W" "cluster4" "BNR1"
"3132" "YIL160C" "insignificant" "POT1"
"3133" "YIL161W" "insignificant" ""
"3134" "YIL162W" "insignificant" "SUC2"
"3135" "YIL163C" "insignificant" ""
"3136" "YIL164C" "insignificant" "NIT1"
"3137" "YIL165C" "insignificant" ""
"3138" "YIL166C" "insignificant" ""
"3139" "YIL169C" "insignificant" "CSS1"
"3140" "YIL170W" "insignificant" NA
"3141" "YIL171W" "insignificant" NA
"3142" "YIL171W-A" "insignificant" ""
"3143" "YIL173W" "insignificant" "VTH1"
"3144" "YIL175W" "insignificant" NA
"3145" "YIL176C" "insignificant" "PAU14"
"3146" "YIL177C" "insignificant" ""
"3147" "YIL177W-A" "insignificant" ""
"3148" "YIR001C" "insignificant" "SGN1"
"3149" "YIR002C" "insignificant" "MPH1"
"3150" "YIR003W" "insignificant" "AIM21"
"3151" "YIR004W" "insignificant" "DJP1"
"3152" "YIR005W" "insignificant" "IST3"
"3153" "YIR006C" "insignificant" "PAN1"
"3154" "YIR007W" "insignificant" "EGH1"
"3155" "YIR008C" "insignificant" "PRI1"
"3156" "YIR009W" "insignificant" "MSL1"
"3157" "YIR010W" "insignificant" "DSN1"
"3158" "YIR011C" "insignificant" "STS1"
"3159" "YIR012W" "insignificant" "SQT1"
"3160" "YIR013C" "insignificant" "GAT4"
"3161" "YIR014W" "insignificant" ""
"3162" "YIR015W" "insignificant" "RPR2"
"3163" "YIR016W" "insignificant" ""
"3164" "YIR017C" "insignificant" "MET28"
"3165" "YIR017W-A" "insignificant" ""
"3166" "YIR018C-A" "insignificant" ""
"3167" "YIR018W" "insignificant" "YAP5"
"3168" "YIR019C" "insignificant" "FLO11"
"3169" "YIR020C-B" "insignificant" ""
"3170" "YIR020W-A" "insignificant" ""
"3171" "YIR021W" "insignificant" "MRS1"
"3172" "YIR021W-A" "insignificant" ""
"3173" "YIR022W" "insignificant" "SEC11"
"3174" "YIR023C-A" "insignificant" ""
"3175" "YIR023W" "insignificant" "DAL81"
"3176" "YIR024C" "insignificant" "INA22"
"3177" "YIR025W" "insignificant" "MND2"
"3178" "YIR026C" "insignificant" "YVH1"
"3179" "YIR027C" "insignificant" "DAL1"
"3180" "YIR028W" "insignificant" "DAL4"
"3181" "YIR029W" "insignificant" "DAL2"
"3182" "YIR030C" "insignificant" "DCG1"
"3183" "YIR030W-A" "insignificant" ""
"3184" "YIR031C" "insignificant" "DAL7"
"3185" "YIR032C" "insignificant" "DAL3"
"3186" "YIR033W" "insignificant" "MGA2"
"3187" "YIR034C" "insignificant" "LYS1"
"3188" "YIR035C" "insignificant" ""
"3189" "YIR036C" "insignificant" "IRC24"
"3190" "YIR036W-A" "insignificant" ""
"3191" "YIR037W" "insignificant" "HYR1"
"3192" "YIR038C" "insignificant" "GTT1"
"3193" "YIR039C" "insignificant" "YPS6"
"3194" "YIR041W" "insignificant" "PAU15"
"3195" "YIR042C" "insignificant" ""
"3196" "YJL001W" "insignificant" "PRE3"
"3197" "YJL002C" "insignificant" "OST1"
"3198" "YJL003W" "insignificant" "COX16"
"3199" "YJL004C" "insignificant" "SYS1"
"3200" "YJL005W" "insignificant" "CYR1"
"3201" "YJL006C" "insignificant" "CTK2"
"3202" "YJL008C" "insignificant" "CCT8"
"3203" "YJL009W" "insignificant" ""
"3204" "YJL010C" "cluster3" "NOP9"
"3205" "YJL011C" "insignificant" "RPC17"
"3206" "YJL012C" "insignificant" "VTC4"
"3207" "YJL013C" "insignificant" "MAD3"
"3208" "YJL014W" "insignificant" "CCT3"
"3209" "YJL015C" "insignificant" ""
"3210" "YJL016W" "insignificant" "TPH3"
"3211" "YJL019W" "insignificant" "MPS3"
"3212" "YJL020C" "insignificant" "BBC1"
"3213" "YJL020W-A" "insignificant" ""
"3214" "YJL022W" "insignificant" ""
"3215" "YJL023C" "insignificant" "PET130"
"3216" "YJL024C" "insignificant" "APS3"
"3217" "YJL025W" "insignificant" "RRN7"
"3218" "YJL026C-A" "insignificant" ""
"3219" "YJL026W" "cluster5" "RNR2"
"3220" "YJL027C" "insignificant" ""
"3221" "YJL028W" "insignificant" ""
"3222" "YJL029C" "insignificant" "VPS53"
"3223" "YJL030W" "insignificant" "MAD2"
"3224" "YJL031C" "insignificant" "BET4"
"3225" "YJL032W" "insignificant" ""
"3226" "YJL033W" "insignificant" "HCA4"
"3227" "YJL034W" "insignificant" "KAR2"
"3228" "YJL035C" "cluster4" "TAD2"
"3229" "YJL036W" "insignificant" "SNX4"
"3230" "YJL037W" "insignificant" "IRC18"
"3231" "YJL038C" "insignificant" "LOH1"
"3232" "YJL039C" "insignificant" "NUP192"
"3233" "YJL041W" "insignificant" "NSP1"
"3234" "YJL042W" "insignificant" "MHP1"
"3235" "YJL043W" "insignificant" ""
"3236" "YJL044C" "insignificant" "GYP6"
"3237" "YJL045W" "insignificant" ""
"3238" "YJL046W" "insignificant" "AIM22"
"3239" "YJL047C" "insignificant" "RTT101"
"3240" "YJL047C-A" "insignificant" ""
"3241" "YJL048C" "insignificant" "UBX6"
"3242" "YJL049W" "insignificant" "CHM7"
"3243" "YJL050W" "insignificant" "MTR4"
"3244" "YJL051W" "cluster4" "IRC8"
"3245" "YJL052C-A" "insignificant" ""
"3246" "YJL052W" "insignificant" "TDH1"
"3247" "YJL053W" "cluster1" "PEP8"
"3248" "YJL054W" "insignificant" "TIM54"
"3249" "YJL055W" "insignificant" ""
"3250" "YJL056C" "insignificant" "ZAP1"
"3251" "YJL057C" "insignificant" "IKS1"
"3252" "YJL058C" "insignificant" "BIT61"
"3253" "YJL059W" "insignificant" "YHC3"
"3254" "YJL060W" "insignificant" "BNA3"
"3255" "YJL061W" "insignificant" "NUP82"
"3256" "YJL062W" "insignificant" "LAS21"
"3257" "YJL062W-A" "insignificant" "COA3"
"3258" "YJL063C" "insignificant" "MRPL8"
"3259" "YJL064W" "insignificant" ""
"3260" "YJL065C" "insignificant" "DLS1"
"3261" "YJL066C" "insignificant" "MPM1"
"3262" "YJL067W" "insignificant" ""
"3263" "YJL068C" "insignificant" ""
"3264" "YJL069C" "insignificant" "UTP18"
"3265" "YJL070C" "insignificant" ""
"3266" "YJL071W" "insignificant" "ARG2"
"3267" "YJL072C" "insignificant" "PSF2"
"3268" "YJL073W" "insignificant" "JEM1"
"3269" "YJL074C" "cluster4" "SMC3"
"3270" "YJL075C" "insignificant" "APQ13"
"3271" "YJL076W" "cluster4" "NET1"
"3272" "YJL077C" "insignificant" "ICS3"
"3273" "YJL077W-A" "insignificant" ""
"3274" "YJL077W-B" "insignificant" ""
"3275" "YJL078C" "insignificant" "PRY3"
"3276" "YJL079C" "insignificant" "PRY1"
"3277" "YJL080C" "insignificant" "SCP160"
"3278" "YJL081C" "insignificant" "ARP4"
"3279" "YJL082W" "insignificant" "IML2"
"3280" "YJL083W" "insignificant" "TAX4"
"3281" "YJL084C" "insignificant" "ALY2"
"3282" "YJL085W" "insignificant" "EXO70"
"3283" "YJL086C" "insignificant" ""
"3284" "YJL087C" "insignificant" "TRL1"
"3285" "YJL088W" "insignificant" "ARG3"
"3286" "YJL089W" "insignificant" "SIP4"
"3287" "YJL090C" "insignificant" "DPB11"
"3288" "YJL091C" "insignificant" "GWT1"
"3289" "YJL092W" "insignificant" "SRS2"
"3290" "YJL093C" "insignificant" "TOK1"
"3291" "YJL094C" "insignificant" "KHA1"
"3292" "YJL095W" "insignificant" "BCK1"
"3293" "YJL096W" "insignificant" "MRPL49"
"3294" "YJL097W" "insignificant" "PHS1"
"3295" "YJL098W" "insignificant" "SAP185"
"3296" "YJL099W" "insignificant" "CHS6"
"3297" "YJL100W" "insignificant" "LSB6"
"3298" "YJL101C" "cluster5" "GSH1"
"3299" "YJL102W" "insignificant" "MEF2"
"3300" "YJL103C" "insignificant" "GSM1"
"3301" "YJL104W" "insignificant" "PAM16"
"3302" "YJL105W" "insignificant" "SET4"
"3303" "YJL106W" "insignificant" "IME2"
"3304" "YJL107C" "insignificant" ""
"3305" "YJL108C" "insignificant" "PRM10"
"3306" "YJL109C" "insignificant" "UTP10"
"3307" "YJL110C" "insignificant" "GZF3"
"3308" "YJL111W" "insignificant" "CCT7"
"3309" "YJL112W" "insignificant" "MDV1"
"3310" "YJL113W" "insignificant" NA
"3311" "YJL114W" "insignificant" NA
"3312" "YJL115W" "insignificant" "ASF1"
"3313" "YJL116C" "insignificant" "NCA3"
"3314" "YJL117W" "insignificant" "PHO86"
"3315" "YJL118W" "insignificant" ""
"3316" "YJL119C" "insignificant" ""
"3317" "YJL120W" "insignificant" ""
"3318" "YJL121C" "insignificant" "RPE1"
"3319" "YJL122W" "cluster3" "ALB1"
"3320" "YJL123C" "insignificant" "MTC1"
"3321" "YJL124C" "insignificant" "LSM1"
"3322" "YJL125C" "cluster3" "GCD14"
"3323" "YJL126W" "insignificant" "NIT2"
"3324" "YJL127C" "insignificant" "SPT10"
"3325" "YJL127C-B" "insignificant" ""
"3326" "YJL127W-A" "insignificant" ""
"3327" "YJL128C" "insignificant" "PBS2"
"3328" "YJL129C" "insignificant" "TRK1"
"3329" "YJL130C" "insignificant" "URA2"
"3330" "YJL131C" "insignificant" "AIM23"
"3331" "YJL132W" "insignificant" ""
"3332" "YJL133C-A" "cluster6" ""
"3333" "YJL133W" "insignificant" "MRS3"
"3334" "YJL134W" "insignificant" "LCB3"
"3335" "YJL135W" "insignificant" ""
"3336" "YJL136C" "insignificant" "RPS21B"
"3337" "YJL136W-A" "insignificant" ""
"3338" "YJL137C" "insignificant" "GLG2"
"3339" "YJL138C" "insignificant" "TIF2"
"3340" "YJL139C" "insignificant" "YUR1"
"3341" "YJL140W" "insignificant" "RPB4"
"3342" "YJL141C" "insignificant" "YAK1"
"3343" "YJL142C" "insignificant" "IRC9"
"3344" "YJL143W" "insignificant" "TIM17"
"3345" "YJL144W" "insignificant" ""
"3346" "YJL145W" "insignificant" "SFH5"
"3347" "YJL146W" "insignificant" "IDS2"
"3348" "YJL147C" "insignificant" "MRX5"
"3349" "YJL148W" "insignificant" "RPA34"
"3350" "YJL149W" "insignificant" "DAS1"
"3351" "YJL150W" "insignificant" ""
"3352" "YJL151C" "insignificant" "SNA3"
"3353" "YJL152W" "insignificant" ""
"3354" "YJL153C" "insignificant" "INO1"
"3355" "YJL154C" "insignificant" "VPS35"
"3356" "YJL155C" "insignificant" "FBP26"
"3357" "YJL156C" "insignificant" "SSY5"
"3358" "YJL156W-A" "insignificant" ""
"3359" "YJL157C" "insignificant" "FAR1"
"3360" "YJL158C" "insignificant" "CIS3"
"3361" "YJL159W" "insignificant" "HSP150"
"3362" "YJL160C" "insignificant" "PIR5"
"3363" "YJL161W" "insignificant" "FMP33"
"3364" "YJL162C" "cluster4" "JJJ2"
"3365" "YJL163C" "insignificant" ""
"3366" "YJL164C" "cluster2" "TPK1"
"3367" "YJL165C" "insignificant" "HAL5"
"3368" "YJL166W" "insignificant" "QCR8"
"3369" "YJL167W" "insignificant" "ERG20"
"3370" "YJL168C" "insignificant" "SET2"
"3371" "YJL169W" "insignificant" ""
"3372" "YJL170C" "insignificant" "ASG7"
"3373" "YJL171C" "insignificant" "TOH1"
"3374" "YJL172W" "insignificant" "CPS1"
"3375" "YJL173C" "insignificant" "RFA3"
"3376" "YJL174W" "insignificant" "KRE9"
"3377" "YJL175W" "insignificant" ""
"3378" "YJL176C" "insignificant" "SWI3"
"3379" "YJL177W" "insignificant" "RPL17B"
"3380" "YJL178C" "insignificant" "ATG27"
"3381" "YJL179W" "insignificant" "PFD1"
"3382" "YJL180C" "insignificant" "ATP12"
"3383" "YJL181W" "insignificant" "RBH1"
"3384" "YJL182C" "insignificant" ""
"3385" "YJL183W" "insignificant" "MNN11"
"3386" "YJL184W" "insignificant" "GON7"
"3387" "YJL185C" "insignificant" "ATG36"
"3388" "YJL186W" "insignificant" "MNN5"
"3389" "YJL187C" "insignificant" "SWE1"
"3390" "YJL188C" "insignificant" "BUD19"
"3391" "YJL189W" "insignificant" "RPL39"
"3392" "YJL190C" "insignificant" "RPS22A"
"3393" "YJL191W" "insignificant" "RPS14B"
"3394" "YJL192C" "insignificant" "SOP4"
"3395" "YJL193W" "insignificant" ""
"3396" "YJL194W" "insignificant" "CDC6"
"3397" "YJL195C" "insignificant" ""
"3398" "YJL196C" "insignificant" "ELO1"
"3399" "YJL197C-A" "insignificant" ""
"3400" "YJL197W" "cluster4" "UBP12"
"3401" "YJL198W" "insignificant" "PHO90"
"3402" "YJL199C" "insignificant" "MBB1"
"3403" "YJL200C" "insignificant" "ACO2"
"3404" "YJL201W" "insignificant" "ECM25"
"3405" "YJL202C" "insignificant" ""
"3406" "YJL203W" "insignificant" "PRP21"
"3407" "YJL204C" "insignificant" "RCY1"
"3408" "YJL205C" "insignificant" "NCE101"
"3409" "YJL206C" "insignificant" ""
"3410" "YJL207C" "insignificant" "LAA1"
"3411" "YJL208C" "insignificant" "NUC1"
"3412" "YJL209W" "insignificant" "CBP1"
"3413" "YJL210W" "insignificant" "PEX2"
"3414" "YJL211C" "insignificant" ""
"3415" "YJL212C" "insignificant" "OPT1"
"3416" "YJL213W" "insignificant" ""
"3417" "YJL214W" "insignificant" "HXT8"
"3418" "YJL215C" "insignificant" ""
"3419" "YJL216C" "insignificant" "IMA5"
"3420" "YJL217W" "insignificant" "REE1"
"3421" "YJL218W" "insignificant" ""
"3422" "YJL219W" "insignificant" "HXT9"
"3423" "YJL221C" "insignificant" "IMA4"
"3424" "YJL222W" "insignificant" "VTH2"
"3425" "YJL223C" "insignificant" "PAU1"
"3426" "YJL225C" "insignificant" ""
"3427" "YJR001W" "insignificant" "AVT1"
"3428" "YJR002W" "insignificant" "MPP10"
"3429" "YJR003C" "insignificant" "MRX12"
"3430" "YJR004C" "insignificant" "SAG1"
"3431" "YJR005C-A" "insignificant" "LSO1"
"3432" "YJR005W" "insignificant" "APL1"
"3433" "YJR006W" "insignificant" "POL31"
"3434" "YJR007W" "insignificant" "SUI2"
"3435" "YJR008W" "insignificant" "MHO1"
"3436" "YJR009C" "insignificant" "TDH2"
"3437" "YJR010C-A" "insignificant" "SPC1"
"3438" "YJR010W" "insignificant" "MET3"
"3439" "YJR011C" "insignificant" ""
"3440" "YJR012C" "insignificant" ""
"3441" "YJR013W" "insignificant" "GPI14"
"3442" "YJR014W" "insignificant" "TMA22"
"3443" "YJR015W" "insignificant" ""
"3444" "YJR016C" "insignificant" "ILV3"
"3445" "YJR017C" "insignificant" "ESS1"
"3446" "YJR018W" "insignificant" ""
"3447" "YJR019C" "insignificant" "TES1"
"3448" "YJR020W" "insignificant" ""
"3449" "YJR021C" "insignificant" "REC107"
"3450" "YJR022W" "insignificant" "LSM8"
"3451" "YJR023C" "insignificant" ""
"3452" "YJR024C" "insignificant" "MDE1"
"3453" "YJR025C" "insignificant" "BNA1"
"3454" "YJR027W" "insignificant" NA
"3455" "YJR029W" "insignificant" NA
"3456" "YJR030C" "insignificant" "RBH2"
"3457" "YJR031C" "insignificant" "GEA1"
"3458" "YJR032W" "insignificant" "CPR7"
"3459" "YJR033C" "insignificant" "RAV1"
"3460" "YJR034W" "insignificant" "PET191"
"3461" "YJR035W" "insignificant" "RAD26"
"3462" "YJR036C" "insignificant" "HUL4"
"3463" "YJR037W" "insignificant" ""
"3464" "YJR038C" "insignificant" ""
"3465" "YJR039W" "insignificant" ""
"3466" "YJR040W" "insignificant" "GEF1"
"3467" "YJR041C" "insignificant" "URB2"
"3468" "YJR042W" "insignificant" "NUP85"
"3469" "YJR043C" "insignificant" "POL32"
"3470" "YJR044C" "insignificant" "VPS55"
"3471" "YJR045C" "insignificant" "SSC1"
"3472" "YJR046W" "insignificant" "TAH11"
"3473" "YJR047C" "insignificant" "ANB1"
"3474" "YJR048W" "insignificant" "CYC1"
"3475" "YJR049C" "insignificant" "UTR1"
"3476" "YJR050W" "insignificant" "ISY1"
"3477" "YJR051W" "insignificant" "OSM1"
"3478" "YJR052W" "insignificant" "RAD7"
"3479" "YJR053W" "insignificant" "BFA1"
"3480" "YJR054W" "insignificant" "KCH1"
"3481" "YJR055W" "insignificant" "HIT1"
"3482" "YJR056C" "insignificant" ""
"3483" "YJR057W" "insignificant" "CDC8"
"3484" "YJR058C" "insignificant" "APS2"
"3485" "YJR059W" "insignificant" "PTK2"
"3486" "YJR060W" "insignificant" "CBF1"
"3487" "YJR061W" "insignificant" ""
"3488" "YJR062C" "insignificant" "NTA1"
"3489" "YJR063W" "insignificant" "RPA12"
"3490" "YJR064W" "insignificant" "CCT5"
"3491" "YJR065C" "cluster1" "ARP3"
"3492" "YJR066W" "insignificant" "TOR1"
"3493" "YJR067C" "insignificant" "YAE1"
"3494" "YJR068W" "insignificant" "RFC2"
"3495" "YJR069C" "insignificant" "HAM1"
"3496" "YJR070C" "insignificant" "LIA1"
"3497" "YJR071W" "insignificant" ""
"3498" "YJR072C" "insignificant" "NPA3"
"3499" "YJR073C" "insignificant" "OPI3"
"3500" "YJR074W" "insignificant" "MOG1"
"3501" "YJR075W" "insignificant" "HOC1"
"3502" "YJR076C" "cluster4" "CDC11"
"3503" "YJR077C" "insignificant" "MIR1"
"3504" "YJR078W" "insignificant" "BNA2"
"3505" "YJR079W" "insignificant" ""
"3506" "YJR080C" "insignificant" "AIM24"
"3507" "YJR082C" "insignificant" "EAF6"
"3508" "YJR083C" "insignificant" "ACF4"
"3509" "YJR084W" "insignificant" ""
"3510" "YJR085C" "insignificant" ""
"3511" "YJR086W" "insignificant" "STE18"
"3512" "YJR087W" "insignificant" ""
"3513" "YJR088C" "insignificant" "EMC2"
"3514" "YJR089W" "insignificant" "BIR1"
"3515" "YJR090C" "insignificant" "GRR1"
"3516" "YJR091C" "insignificant" "JSN1"
"3517" "YJR092W" "cluster4" "BUD4"
"3518" "YJR093C" "insignificant" "FIP1"
"3519" "YJR094C" "insignificant" "IME1"
"3520" "YJR094W-A" "insignificant" "RPL43B"
"3521" "YJR095W" "insignificant" "SFC1"
"3522" "YJR096W" "insignificant" ""
"3523" "YJR097W" "insignificant" "JJJ3"
"3524" "YJR098C" "cluster1" ""
"3525" "YJR099W" "insignificant" "YUH1"
"3526" "YJR100C" "insignificant" "AIM25"
"3527" "YJR101W" "insignificant" "RSM26"
"3528" "YJR102C" "insignificant" "VPS25"
"3529" "YJR103W" "insignificant" "URA8"
"3530" "YJR104C" "insignificant" "SOD1"
"3531" "YJR105W" "insignificant" "ADO1"
"3532" "YJR106W" "insignificant" "ECM27"
"3533" "YJR107W" "insignificant" "LIH1"
"3534" "YJR108W" "insignificant" "ABM1"
"3535" "YJR109C" "cluster7" "CPA2"
"3536" "YJR110W" "insignificant" "YMR1"
"3537" "YJR111C" "insignificant" "PXP2"
"3538" "YJR112W" "cluster4" "NNF1"
"3539" "YJR112W-A" "insignificant" ""
"3540" "YJR113C" "insignificant" "RSM7"
"3541" "YJR114W" "insignificant" ""
"3542" "YJR115W" "insignificant" ""
"3543" "YJR116W" "insignificant" "TDA4"
"3544" "YJR117W" "insignificant" "STE24"
"3545" "YJR118C" "insignificant" "ILM1"
"3546" "YJR119C" "insignificant" "JHD2"
"3547" "YJR120W" "insignificant" ""
"3548" "YJR121W" "insignificant" "ATP2"
"3549" "YJR122W" "insignificant" "IBA57"
"3550" "YJR123W" "insignificant" "RPS5"
"3551" "YJR124C" "cluster3" ""
"3552" "YJR125C" "cluster1" "ENT3"
"3553" "YJR126C" "insignificant" "VPS70"
"3554" "YJR127C" "insignificant" "RSF2"
"3555" "YJR128W" "insignificant" ""
"3556" "YJR129C" "insignificant" "EFM3"
"3557" "YJR130C" "insignificant" "STR2"
"3558" "YJR131W" "insignificant" "MNS1"
"3559" "YJR132W" "insignificant" "NMD5"
"3560" "YJR133W" "insignificant" "XPT1"
"3561" "YJR134C" "insignificant" "SGM1"
"3562" "YJR135C" "insignificant" "MCM22"
"3563" "YJR135W-A" "insignificant" "TIM8"
"3564" "YJR136C" "insignificant" "TTI2"
"3565" "YJR137C" "insignificant" "MET5"
"3566" "YJR138W" "insignificant" "IML1"
"3567" "YJR139C" "insignificant" "HOM6"
"3568" "YJR140C" "insignificant" "HIR3"
"3569" "YJR140W-A" "insignificant" ""
"3570" "YJR141W" "insignificant" "IPA1"
"3571" "YJR142W" "insignificant" ""
"3572" "YJR143C" "insignificant" "PMT4"
"3573" "YJR144W" "insignificant" "MGM101"
"3574" "YJR145C" "insignificant" "RPS4A"
"3575" "YJR146W" "insignificant" ""
"3576" "YJR147W" "insignificant" "HMS2"
"3577" "YJR148W" "insignificant" "BAT2"
"3578" "YJR149W" "insignificant" ""
"3579" "YJR150C" "insignificant" "DAN1"
"3580" "YJR151C" "insignificant" "DAN4"
"3581" "YJR151W-A" "insignificant" ""
"3582" "YJR152W" "insignificant" "DAL5"
"3583" "YJR153W" "cluster2" "PGU1"
"3584" "YJR154W" "insignificant" ""
"3585" "YJR155W" "insignificant" "AAD10"
"3586" "YJR156C" "insignificant" "THI11"
"3587" "YJR157W" "insignificant" ""
"3588" "YJR159W" "cluster10" "SOR1"
"3589" "YJR160C" "insignificant" "MPH3"
"3590" "YJR161C" "insignificant" "COS5"
"3591" "YJR162C" "insignificant" ""
"3592" "YKL001C" "insignificant" "MET14"
"3593" "YKL002W" "insignificant" "DID4"
"3594" "YKL003C" "insignificant" "MRP17"
"3595" "YKL004W" "insignificant" "AUR1"
"3596" "YKL005C" "insignificant" "BYE1"
"3597" "YKL006C-A" "insignificant" "SFT1"
"3598" "YKL006W" "insignificant" "RPL14A"
"3599" "YKL007W" "insignificant" "CAP1"
"3600" "YKL008C" "insignificant" "LAC1"
"3601" "YKL009W" "insignificant" "MRT4"
"3602" "YKL010C" "insignificant" "UFD4"
"3603" "YKL011C" "insignificant" "CCE1"
"3604" "YKL012W" "insignificant" "PRP40"
"3605" "YKL013C" "insignificant" "ARC19"
"3606" "YKL014C" "cluster3" "URB1"
"3607" "YKL015W" "cluster4" "PUT3"
"3608" "YKL016C" "insignificant" "ATP7"
"3609" "YKL017C" "insignificant" "HCS1"
"3610" "YKL018C-A" "insignificant" ""
"3611" "YKL018W" "insignificant" "SWD2"
"3612" "YKL019W" "insignificant" "RAM2"
"3613" "YKL020C" "insignificant" "SPT23"
"3614" "YKL021C" "insignificant" "MAK11"
"3615" "YKL022C" "insignificant" "CDC16"
"3616" "YKL023C-A" "insignificant" ""
"3617" "YKL023W" "insignificant" ""
"3618" "YKL024C" "insignificant" "URA6"
"3619" "YKL025C" "insignificant" "PAN3"
"3620" "YKL026C" "insignificant" "GPX1"
"3621" "YKL027W" "cluster3" "TCD2"
"3622" "YKL028W" "insignificant" "TFA1"
"3623" "YKL029C" "insignificant" "MAE1"
"3624" "YKL030W" "insignificant" ""
"3625" "YKL031W" "insignificant" ""
"3626" "YKL032C" "insignificant" "IXR1"
"3627" "YKL033W" "insignificant" "TTI1"
"3628" "YKL033W-A" "insignificant" ""
"3629" "YKL034W" "cluster1" "TUL1"
"3630" "YKL035W" "insignificant" "UGP1"
"3631" "YKL036C" "insignificant" ""
"3632" "YKL037W" "insignificant" "AIM26"
"3633" "YKL038W" "insignificant" "RGT1"
"3634" "YKL039W" "insignificant" "PTM1"
"3635" "YKL040C" "insignificant" "NFU1"
"3636" "YKL041W" "insignificant" "VPS24"
"3637" "YKL042W" "insignificant" "SPC42"
"3638" "YKL043W" "insignificant" "PHD1"
"3639" "YKL044W" "insignificant" "MMO1"
"3640" "YKL045W" "cluster4" "PRI2"
"3641" "YKL046C" "insignificant" "DCW1"
"3642" "YKL047W" "insignificant" "ANR2"
"3643" "YKL048C" "cluster4" "ELM1"
"3644" "YKL049C" "insignificant" "CSE4"
"3645" "YKL050C" "cluster2" ""
"3646" "YKL051W" "insignificant" "SFK1"
"3647" "YKL052C" "insignificant" "ASK1"
"3648" "YKL053C-A" "insignificant" "MDM35"
"3649" "YKL053W" "insignificant" ""
"3650" "YKL054C" "insignificant" "DEF1"
"3651" "YKL055C" "insignificant" "OAR1"
"3652" "YKL056C" "insignificant" "TMA19"
"3653" "YKL057C" "insignificant" "NUP120"
"3654" "YKL058W" "insignificant" "TOA2"
"3655" "YKL059C" "cluster4" "MPE1"
"3656" "YKL060C" "insignificant" "FBA1"
"3657" "YKL061W" "insignificant" "BLI1"
"3658" "YKL062W" "insignificant" "MSN4"
"3659" "YKL063C" "insignificant" ""
"3660" "YKL064W" "insignificant" "MNR2"
"3661" "YKL065C" "insignificant" "YET1"
"3662" "YKL065W-A" "insignificant" ""
"3663" "YKL066W" "insignificant" ""
"3664" "YKL067W" "insignificant" "YNK1"
"3665" "YKL068W" "insignificant" "NUP100"
"3666" "YKL068W-A" "insignificant" ""
"3667" "YKL069W" "insignificant" ""
"3668" "YKL070W" "insignificant" ""
"3669" "YKL071W" "insignificant" ""
"3670" "YKL072W" "insignificant" "STB6"
"3671" "YKL073W" "insignificant" "LHS1"
"3672" "YKL074C" "insignificant" "MUD2"
"3673" "YKL075C" "insignificant" ""
"3674" "YKL076C" "insignificant" "PSY1"
"3675" "YKL077W" "insignificant" ""
"3676" "YKL078W" "insignificant" "DHR2"
"3677" "YKL079W" "insignificant" "SMY1"
"3678" "YKL080W" "insignificant" "VMA5"
"3679" "YKL081W" "insignificant" "TEF4"
"3680" "YKL082C" "insignificant" "RRP14"
"3681" "YKL083W" "insignificant" ""
"3682" "YKL084W" "insignificant" "HOT13"
"3683" "YKL085W" "insignificant" "MDH1"
"3684" "YKL086W" "insignificant" "SRX1"
"3685" "YKL087C" "insignificant" "CYT2"
"3686" "YKL088W" "insignificant" "CAB3"
"3687" "YKL089W" "insignificant" "MIF2"
"3688" "YKL090W" "insignificant" "CUE2"
"3689" "YKL091C" "insignificant" ""
"3690" "YKL092C" "insignificant" "BUD2"
"3691" "YKL093W" "cluster2" "MBR1"
"3692" "YKL094W" "insignificant" "YJU3"
"3693" "YKL095W" "insignificant" "YJU2"
"3694" "YKL096C-B" "insignificant" ""
"3695" "YKL096W" "insignificant" "CWP1"
"3696" "YKL096W-A" "insignificant" "CWP2"
