"GeneID" "Cluster"
"462" "YDR176W" "cluster2"
"463" "YDR178W" "cluster3"
"464" "YDR179W-A" "cluster2"
"465" "YDR183W" "cluster2"
"466" "YDR184C" "cluster4"
"467" "YDR188W" "cluster2"
"468" "YDR189W" "cluster2"
"469" "YDR191W" "cluster2"
"470" "YDR192C" "cluster2"
"471" "YDR194C" "cluster2"
"472" "YDR195W" "cluster2"
"473" "YDR196C" "cluster2"
"474" "YDR197W" "cluster2"
"475" "YDR198C" "cluster2"
"476" "YDR200C" "cluster2"
"477" "YDR201W" "cluster2"
"478" "YDR207C" "cluster2"
"479" "YDR210C-D" "cluster5"
"480" "YDR210W" "cluster9"
"481" "YDR214W" "cluster3"
"482" "YDR219C" "cluster2"
"483" "YDR221W" "cluster2"
"484" "YDR222W" "cluster6"
"485" "YDR223W" "cluster3"
"486" "YDR224C" "cluster2"
"487" "YDR225W" "cluster2"
"488" "YDR227W" "cluster2"
"489" "YDR231C" "cluster3"
"490" "YDR233C" "cluster2"
"491" "YDR238C" "cluster2"
"492" "YDR239C" "cluster2"
"493" "YDR242W" "cluster6"
"494" "YDR244W" "cluster2"
"495" "YDR246W" "cluster6"
"496" "YDR249C" "cluster6"
"497" "YDR251W" "cluster6"
"498" "YDR252W" "cluster6"
"499" "YDR254W" "cluster6"
"500" "YDR255C" "cluster6"
"501" "YDR257C" "cluster2"
"502" "YDR258C" "cluster8"
"503" "YDR261C-D" "cluster5"
"504" "YDR263C" "cluster6"
"505" "YDR264C" "cluster2"
"506" "YDR270W" "cluster3"
"507" "YDR273W" "cluster6"
"508" "YDR276C" "cluster3"
"509" "YDR277C" "cluster3"
"510" "YDR283C" "cluster2"
"511" "YDR289C" "cluster2"
"512" "YDR293C" "cluster6"
"513" "YDR295C" "cluster2"
"514" "YDR300C" "cluster2"
"515" "YDR302W" "cluster2"
"516" "YDR304C" "cluster2"
"517" "YDR306C" "cluster6"
"518" "YDR307W" "cluster2"
"519" "YDR309C" "cluster2"
"520" "YDR310C" "cluster2"
"521" "YDR313C" "cluster6"
"522" "YDR319C" "cluster6"
"523" "YDR320C" "cluster2"
"524" "YDR323C" "cluster2"
"525" "YDR325W" "cluster2"
"526" "YDR329C" "cluster6"
"527" "YDR330W" "cluster6"
"528" "YDR335W" "cluster2"
"529" "YDR338C" "cluster2"
"530" "YDR343C" "cluster1"
"531" "YDR345C" "cluster7"
"532" "YDR346C" "cluster2"
"533" "YDR347W" "cluster2"
"534" "YDR348C" "cluster2"
"535" "YDR350C" "cluster2"
"536" "YDR351W" "cluster2"
"537" "YDR352W" "cluster2"
"538" "YDR353W" "cluster2"
"539" "YDR356W" "cluster2"
"540" "YDR362C" "cluster2"
"541" "YDR363W" "cluster2"
"542" "YDR371W" "cluster2"
"543" "YDR372C" "cluster2"
"544" "YDR374W-A" "cluster3"
"545" "YDR375C" "cluster2"
"546" "YDR379W" "cluster2"
"547" "YDR383C" "cluster2"
"548" "YDR384C" "cluster3"
"549" "YDR386W" "cluster2"
"550" "YDR387C" "cluster6"
"551" "YDR388W" "cluster2"
"552" "YDR389W" "cluster2"
"553" "YDR390C" "cluster2"
"554" "YDR391C" "cluster6"
"555" "YDR394W" "cluster2"
"556" "YDR399W" "cluster4"
"557" "YDR400W" "cluster2"
"558" "YDR404C" "cluster2"
"559" "YDR406W" "cluster3"
"560" "YDR407C" "cluster2"
"561" "YDR410C" "cluster2"
"562" "YDR411C" "cluster2"
"563" "YDR414C" "cluster2"
"564" "YDR419W" "cluster2"
"565" "YDR420W" "cluster2"
"566" "YDR422C" "cluster2"
"567" "YDR429C" "cluster4"
"568" "YDR432W" "cluster7"
"569" "YDR434W" "cluster2"
"570" "YDR435C" "cluster6"
"571" "YDR440W" "cluster2"
"572" "YDR446W" "cluster5"
"573" "YDR451C" "cluster2"
"574" "YDR453C" "cluster3"
"575" "YDR457W" "cluster2"
"576" "YDR461C-A" "cluster3"
"577" "YDR461W" "cluster3"
"578" "YDR464W" "cluster2"
"579" "YDR472W" "cluster2"
"580" "YDR475C" "cluster6"
"581" "YDR481C" "cluster6"
"582" "YDR483W" "cluster2"
"583" "YDR486C" "cluster2"
"584" "YDR488C" "cluster6"
"585" "YDR492W" "cluster3"
"586" "YDR501W" "cluster6"
"587" "YDR502C" "cluster7"
"588" "YDR503C" "cluster6"
"589" "YDR507C" "cluster2"
"590" "YDR510W" "cluster2"
"591" "YDR517W" "cluster6"
"592" "YDR518W" "cluster2"
"593" "YDR519W" "cluster2"
"594" "YDR520C" "cluster2"
"595" "YDR524C" "cluster2"
"596" "YDR528W" "cluster2"
"597" "YDR529C" "cluster3"
"598" "YDR530C" "cluster6"
"599" "YDR533C" "cluster3"
"600" "YDR541C" "cluster7"
"601" "YDR542W" "cluster1"
"602" "YEL001C" "cluster2"
"603" "YEL003W" "cluster2"
"604" "YEL004W" "cluster2"
"605" "YEL005C" "cluster6"
"606" "YEL006W" "cluster2"
"607" "YEL009C" "cluster2"
"608" "YEL016C" "cluster2"
"609" "YEL017W" "cluster6"
"610" "YEL019C" "cluster6"
"611" "YEL022W" "cluster2"
"612" "YEL023C" "cluster2"
"613" "YEL024W" "cluster3"
"614" "YEL027W" "cluster2"
"615" "YEL028W" "cluster6"
"616" "YEL029C" "cluster2"
"617" "YEL030W" "cluster6"
"618" "YEL031W" "cluster2"
"619" "YEL032W" "cluster2"
"620" "YEL034W" "cluster9"
"621" "YEL036C" "cluster2"
"622" "YEL038W" "cluster6"
"623" "YEL039C" "cluster8"
"624" "YEL040W" "cluster4"
"625" "YEL041W" "cluster6"
"626" "YEL042W" "cluster2"
"627" "YEL044W" "cluster2"
"628" "YEL050C" "cluster2"
"629" "YEL051W" "cluster2"
"630" "YEL053C" "cluster2"
"631" "YEL058W" "cluster2"
"632" "YEL060C" "cluster3"
"633" "YEL061C" "cluster2"
"634" "YEL063C" "cluster6"
"635" "YEL064C" "cluster2"
"636" "YEL065W" "cluster3"
"637" "YEL066W" "cluster3"
"638" "YEL071W" "cluster7"
"639" "YEL073C" "cluster1"
"640" "YEL074W" "cluster1"
"641" "YEL077C" "cluster6"
"642" "YER001W" "cluster2"
"643" "YER002W" "cluster4"
"644" "YER003C" "cluster2"
"645" "YER004W" "cluster3"
"646" "YER008C" "cluster2"
"647" "YER009W" "cluster4"
"648" "YER011W" "cluster5"
"649" "YER013W" "cluster2"
"650" "YER014W" "cluster6"
"651" "YER015W" "cluster3"
"652" "YER017C" "cluster2"
"653" "YER018C" "cluster6"
"654" "YER019W" "cluster6"
"655" "YER027C" "cluster2"
"656" "YER028C" "cluster7"
"657" "YER030W" "cluster6"
"658" "YER032W" "cluster2"
"659" "YER033C" "cluster6"
"660" "YER034W" "cluster6"
"661" "YER035W" "cluster3"
"662" "YER043C" "cluster4"
"663" "YER044C" "cluster3"
"664" "YER045C" "cluster6"
"665" "YER048C" "cluster2"
"666" "YER048W-A" "cluster2"
"667" "YER049W" "cluster4"
"668" "YER053C" "cluster3"
"669" "YER053C-A" "cluster1"
"670" "YER054C" "cluster8"
"671" "YER055C" "cluster4"
"672" "YER056C" "cluster7"
"673" "YER057C" "cluster6"
"674" "YER058W" "cluster3"
"675" "YER060W-A" "cluster6"
"676" "YER061C" "cluster6"
"677" "YER062C" "cluster3"
"678" "YER064C" "cluster6"
"679" "YER068C-A" "cluster1"
"680" "YER069W" "cluster6"
"681" "YER070W" "cluster7"
"682" "YER072W" "cluster7"
"683" "YER077C" "cluster2"
"684" "YER078C" "cluster2"
"685" "YER080W" "cluster2"
"686" "YER081W" "cluster3"
"687" "YER087C-B" "cluster2"
"688" "YER088C" "cluster6"
"689" "YER091C" "cluster3"
"690" "YER095W" "cluster6"
"691" "YER099C" "cluster2"
"692" "YER104W" "cluster6"
"693" "YER111C" "cluster2"
"694" "YER113C" "cluster2"
"695" "YER118C" "cluster2"
"696" "YER121W" "cluster3"
"697" "YER122C" "cluster2"
"698" "YER123W" "cluster2"
"699" "YER124C" "cluster7"
"700" "YER125W" "cluster2"
"701" "YER127W" "cluster4"
"702" "YER128W" "cluster6"
"703" "YER130C" "cluster7"
"704" "YER132C" "cluster2"
"705" "YER134C" "cluster3"
"706" "YER136W" "cluster2"
"707" "YER145C" "cluster7"
"708" "YER146W" "cluster5"
"709" "YER149C" "cluster7"
"710" "YER151C" "cluster2"
"711" "YER155C" "cluster2"
"712" "YER158C" "cluster3"
"713" "YER159C" "cluster6"
"714" "YER160C" "cluster5"
"715" "YER162C" "cluster6"
"716" "YER165W" "cluster4"
"717" "YER167W" "cluster2"
"718" "YER169W" "cluster6"
"719" "YER170W" "cluster6"
"720" "YER172C" "cluster2"
"721" "YER173W" "cluster2"
"722" "YER175C" "cluster3"
"723" "YER180C" "cluster2"
"724" "YER182W" "cluster3"
"725" "YER183C" "cluster2"
"726" "YER184C" "cluster6"
"727" "YER185W" "cluster3"
"728" "YER188W" "cluster5"
"729" "YFL001W" "cluster2"
"730" "YFL007W" "cluster2"
"731" "YFL008W" "cluster2"
"732" "YFL009W" "cluster2"
"733" "YFL014W" "cluster8"
"734" "YFL016C" "cluster3"
