"GeneID" "Cluster" "Name"
"3663" "YKL066W" "insignificant" ""
"3664" "YKL067W" "cluster3" "YNK1"
"3665" "YKL068W" "insignificant" "NUP100"
"3666" "YKL068W-A" "cluster4" ""
"3667" "YKL069W" "insignificant" ""
"3668" "YKL070W" "cluster4" ""
"3669" "YKL071W" "cluster4" ""
"3670" "YKL072W" "insignificant" "STB6"
"3671" "YKL073W" "insignificant" "LHS1"
"3672" "YKL074C" "insignificant" "MUD2"
"3673" "YKL075C" "insignificant" ""
"3674" "YKL076C" "insignificant" "PSY1"
"3675" "YKL077W" "cluster1" ""
"3676" "YKL078W" "cluster7" "DHR2"
"3677" "YKL079W" "insignificant" "SMY1"
"3678" "YKL080W" "insignificant" "VMA5"
"3679" "YKL081W" "cluster7" "TEF4"
"3680" "YKL082C" "cluster6" "RRP14"
"3681" "YKL083W" "insignificant" ""
"3682" "YKL084W" "insignificant" "HOT13"
"3683" "YKL085W" "cluster3" "MDH1"
"3684" "YKL086W" "cluster8" "SRX1"
"3685" "YKL087C" "cluster2" "CYT2"
"3686" "YKL088W" "insignificant" "CAB3"
"3687" "YKL089W" "insignificant" "MIF2"
"3688" "YKL090W" "insignificant" "CUE2"
"3689" "YKL091C" "cluster3" ""
"3690" "YKL092C" "cluster1" "BUD2"
"3691" "YKL093W" "cluster3" "MBR1"
"3692" "YKL094W" "cluster2" "YJU3"
"3693" "YKL095W" "cluster2" "YJU2"
"3694" "YKL096C-B" "insignificant" ""
"3695" "YKL096W" "cluster11" "CWP1"
"3696" "YKL096W-A" "cluster10" "CWP2"
"3697" "YKL097C" "insignificant" ""
"3698" "YKL098W" "insignificant" "MTC2"
"3699" "YKL099C" "cluster6" "UTP11"
"3700" "YKL100C" "insignificant" "YPF1"
"3701" "YKL100W-A" "insignificant" ""
"3702" "YKL101W" "cluster1" "HSL1"
"3703" "YKL102C" "insignificant" ""
"3704" "YKL103C" "cluster8" "APE1"
"3705" "YKL104C" "cluster2" "GFA1"
"3706" "YKL105C" "cluster2" "SEG2"
"3707" "YKL106C-A" "insignificant" ""
"3708" "YKL106W" "insignificant" "AAT1"
"3709" "YKL107W" "insignificant" ""
"3710" "YKL108W" "cluster1" "SLD2"
"3711" "YKL109W" "insignificant" "HAP4"
"3712" "YKL110C" "insignificant" "KTI12"
"3713" "YKL111C" "insignificant" ""
"3714" "YKL112W" "cluster2" "ABF1"
"3715" "YKL113C" "cluster1" "RAD27"
"3716" "YKL114C" "insignificant" "APN1"
"3717" "YKL115C" "insignificant" ""
"3718" "YKL116C" "insignificant" "PRR1"
"3719" "YKL117W" "cluster2" "SBA1"
"3720" "YKL118W" "insignificant" ""
"3721" "YKL119C" "insignificant" "VPH2"
"3722" "YKL120W" "insignificant" "OAC1"
"3723" "YKL121W" "insignificant" "DGR2"
"3724" "YKL122C" "insignificant" "SRP21"
"3725" "YKL124W" "cluster3" "SSH4"
"3726" "YKL125W" "insignificant" "RRN3"
"3727" "YKL126W" "cluster1" "YPK1"
"3728" "YKL127W" "cluster4" "PGM1"
"3729" "YKL128C" "insignificant" "PMU1"
"3730" "YKL129C" "insignificant" "MYO3"
"3731" "YKL130C" "insignificant" "SHE2"
"3732" "YKL131W" "insignificant" ""
"3733" "YKL132C" "cluster4" "RMA1"
"3734" "YKL133C" "insignificant" ""
"3735" "YKL134C" "cluster2" "OCT1"
"3736" "YKL135C" "insignificant" "APL2"
"3737" "YKL136W" "insignificant" ""
"3738" "YKL137W" "insignificant" "CMC1"
"3739" "YKL138C" "cluster2" "MRPL31"
"3740" "YKL138C-A" "insignificant" "HSK3"
"3741" "YKL139W" "insignificant" "CTK1"
"3742" "YKL140W" "cluster2" "TGL1"
"3743" "YKL141W" "insignificant" "SDH3"
"3744" "YKL142W" "insignificant" "MRP8"
"3745" "YKL143W" "cluster6" "LTV1"
"3746" "YKL144C" "insignificant" "RPC25"
"3747" "YKL145W" "cluster1" "RPT1"
"3748" "YKL146W" "cluster3" "AVT3"
"3749" "YKL147C" "insignificant" ""
"3750" "YKL148C" "insignificant" "SDH1"
"3751" "YKL149C" "insignificant" "DBR1"
"3752" "YKL150W" "cluster3" "MCR1"
"3753" "YKL151C" "cluster8" "NNR2"
"3754" "YKL152C" "cluster10" "GPM1"
"3755" "YKL153W" "insignificant" ""
"3756" "YKL154W" "insignificant" "SRP102"
"3757" "YKL155C" "insignificant" "RSM22"
"3758" "YKL156C-A" "insignificant" ""
"3759" "YKL156W" "cluster6" "RPS27A"
"3760" "YKL157W" "cluster3" "APE2"
"3761" "YKL159C" "insignificant" "RCN1"
"3762" "YKL160W" "insignificant" "ELF1"
"3763" "YKL161C" "cluster4" "KDX1"
"3764" "YKL162C" "cluster3" ""
"3765" "YKL162C-A" "insignificant" ""
"3766" "YKL163W" "insignificant" "PIR3"
"3767" "YKL164C" "insignificant" "PIR1"
"3768" "YKL165C" "cluster4" "MCD4"
"3769" "YKL165C-A" "insignificant" ""
"3770" "YKL166C" "insignificant" "TPK3"
"3771" "YKL167C" "insignificant" "MRP49"
"3772" "YKL168C" "cluster3" "KKQ8"
"3773" "YKL169C" "insignificant" ""
"3774" "YKL170W" "insignificant" "MRPL38"
"3775" "YKL171W" "cluster3" "NNK1"
"3776" "YKL172W" "cluster6" "EBP2"
"3777" "YKL173W" "cluster1" "SNU114"
"3778" "YKL174C" "cluster1" "TPO5"
"3779" "YKL175W" "insignificant" "ZRT3"
"3780" "YKL176C" "insignificant" "LST4"
"3781" "YKL177W" "insignificant" ""
"3782" "YKL178C" "insignificant" "STE3"
"3783" "YKL179C" "insignificant" "COY1"
"3784" "YKL180W" "cluster7" "RPL17A"
"3785" "YKL181W" "cluster5" "PRS1"
"3786" "YKL182W" "cluster4" "FAS1"
"3787" "YKL183C-A" "insignificant" ""
"3788" "YKL183W" "insignificant" "LOT5"
"3789" "YKL184W" "cluster4" "SPE1"
"3790" "YKL185W" "cluster2" "ASH1"
"3791" "YKL186C" "insignificant" "MTR2"
"3792" "YKL187C" "insignificant" "FAT3"
"3793" "YKL188C" "insignificant" "PXA2"
"3794" "YKL189W" "cluster2" "HYM1"
"3795" "YKL190W" "insignificant" "CNB1"
"3796" "YKL191W" "insignificant" "DPH2"
"3797" "YKL192C" "cluster2" "ACP1"
"3798" "YKL193C" "cluster3" "SDS22"
"3799" "YKL194C" "cluster2" "MST1"
"3800" "YKL195W" "cluster2" "MIA40"
"3801" "YKL196C" "insignificant" "YKT6"
"3802" "YKL197C" "insignificant" "PEX1"
"3803" "YKL198C" "insignificant" "PTK1"
"3804" "YKL201C" "cluster2" "MNN4"
"3805" "YKL202W" "insignificant" ""
"3806" "YKL203C" "cluster2" "TOR2"
"3807" "YKL204W" "cluster2" "EAP1"
"3808" "YKL205W" "cluster5" "LOS1"
"3809" "YKL206C" "insignificant" "ADD66"
"3810" "YKL207W" "insignificant" "EMC3"
"3811" "YKL208W" "insignificant" "CBT1"
"3812" "YKL209C" "cluster4" "STE6"
"3813" "YKL210W" "cluster2" "UBA1"
"3814" "YKL211C" "insignificant" "TRP3"
"3815" "YKL212W" "cluster5" "SAC1"
"3816" "YKL213C" "insignificant" "DOA1"
"3817" "YKL214C" "insignificant" "YRA2"
"3818" "YKL215C" "cluster2" "OXP1"
"3819" "YKL216W" "cluster7" "URA1"
"3820" "YKL217W" "insignificant" "JEN1"
"3821" "YKL218C" "cluster3" "SRY1"
"3822" "YKL219W" "insignificant" "COS9"
"3823" "YKL220C" "insignificant" "FRE2"
"3824" "YKL221W" "insignificant" "MCH2"
"3825" "YKL222C" "insignificant" ""
"3826" "YKL223W" "insignificant" ""
"3827" "YKL224C" "insignificant" "PAU16"
"3828" "YKL225W" "insignificant" ""
"3829" "YKR001C" "cluster1" "VPS1"
"3830" "YKR002W" "insignificant" "PAP1"
"3831" "YKR003W" "cluster2" "OSH6"
"3832" "YKR004C" "insignificant" "ECM9"
"3833" "YKR005C" "insignificant" ""
"3834" "YKR006C" "insignificant" "MRPL13"
"3835" "YKR007W" "cluster2" "MEH1"
"3836" "YKR008W" "cluster1" "RSC4"
"3837" "YKR009C" "insignificant" "FOX2"
"3838" "YKR010C" "insignificant" "TOF2"
"3839" "YKR011C" "cluster3" ""
"3840" "YKR012C" "cluster12" ""
"3841" "YKR013W" "cluster4" "PRY2"
"3842" "YKR014C" "cluster2" "YPT52"
"3843" "YKR015C" "insignificant" ""
"3844" "YKR016W" "insignificant" "MIC60"
"3845" "YKR017C" "insignificant" "HEL1"
"3846" "YKR018C" "insignificant" ""
"3847" "YKR019C" "insignificant" "IRS4"
"3848" "YKR020W" "insignificant" "VPS51"
"3849" "YKR021W" "insignificant" "ALY1"
"3850" "YKR022C" "insignificant" "NTR2"
"3851" "YKR023W" "insignificant" ""
"3852" "YKR024C" "cluster6" "DBP7"
"3853" "YKR025W" "insignificant" "RPC37"
"3854" "YKR026C" "cluster5" "GCN3"
"3855" "YKR027W" "cluster1" "BCH2"
"3856" "YKR028W" "insignificant" "SAP190"
"3857" "YKR029C" "insignificant" "SET3"
"3858" "YKR030W" "cluster1" "GMH1"
"3859" "YKR031C" "insignificant" "SPO14"
"3860" "YKR032W" "insignificant" ""
"3861" "YKR033C" "insignificant" ""
"3862" "YKR034W" "cluster11" "DAL80"
"3863" "YKR035C" "insignificant" "OPI8"
"3864" "YKR035W-A" "insignificant" "DID2"
"3865" "YKR036C" "insignificant" "CAF4"
"3866" "YKR037C" "cluster2" "SPC34"
"3867" "YKR038C" "cluster1" "KAE1"
"3868" "YKR039W" "cluster9" "GAP1"
"3869" "YKR040C" "insignificant" ""
"3870" "YKR041W" "insignificant" ""
"3871" "YKR042W" "cluster4" "UTH1"
"3872" "YKR043C" "cluster5" "SHB17"
"3873" "YKR044W" "cluster1" "UIP5"
"3874" "YKR045C" "insignificant" ""
"3875" "YKR046C" "insignificant" "PET10"
"3876" "YKR047W" "insignificant" ""
"3877" "YKR048C" "insignificant" "NAP1"
"3878" "YKR049C" "insignificant" "FMP46"
"3879" "YKR050W" "insignificant" "TRK2"
"3880" "YKR051W" "insignificant" ""
"3881" "YKR052C" "cluster3" "MRS4"
"3882" "YKR053C" "insignificant" "YSR3"
"3883" "YKR054C" "cluster2" "DYN1"
"3884" "YKR055W" "cluster3" "RHO4"
"3885" "YKR056W" "cluster5" "TRM2"
"3886" "YKR057W" "cluster7" "RPS21A"
"3887" "YKR058W" "cluster3" "GLG1"
"3888" "YKR059W" "cluster7" "TIF1"
"3889" "YKR060W" "insignificant" "UTP30"
"3890" "YKR061W" "cluster2" "KTR2"
"3891" "YKR062W" "insignificant" "TFA2"
"3892" "YKR063C" "insignificant" "LAS1"
"3893" "YKR064W" "insignificant" "OAF3"
"3894" "YKR065C" "insignificant" "PAM17"
"3895" "YKR066C" "cluster3" "CCP1"
"3896" "YKR067W" "cluster3" "GPT2"
"3897" "YKR068C" "insignificant" "BET3"
"3898" "YKR069W" "insignificant" "MET1"
"3899" "YKR070W" "cluster1" ""
"3900" "YKR071C" "cluster1" "DRE2"
"3901" "YKR072C" "insignificant" "SIS2"
"3902" "YKR073C" "insignificant" ""
"3903" "YKR074W" "insignificant" "AIM29"
"3904" "YKR075C" "insignificant" ""
"3905" "YKR075W-A" "insignificant" ""
"3906" "YKR076W" "cluster8" "ECM4"
"3907" "YKR077W" "cluster2" "MSA2"
"3908" "YKR078W" "insignificant" ""
"3909" "YKR079C" "cluster5" "TRZ1"
"3910" "YKR080W" "insignificant" "MTD1"
"3911" "YKR081C" "cluster6" "RPF2"
"3912" "YKR082W" "insignificant" "NUP133"
"3913" "YKR083C" "insignificant" "DAD2"
"3914" "YKR084C" "insignificant" "HBS1"
"3915" "YKR085C" "insignificant" "MRPL20"
"3916" "YKR086W" "insignificant" "PRP16"
"3917" "YKR087C" "insignificant" "OMA1"
"3918" "YKR088C" "insignificant" "TVP38"
"3919" "YKR089C" "insignificant" "TGL4"
"3920" "YKR090W" "cluster1" "PXL1"
"3921" "YKR091W" "cluster9" "SRL3"
"3922" "YKR092C" "cluster6" "SRP40"
"3923" "YKR093W" "cluster10" "PTR2"
"3924" "YKR094C" "cluster7" "RPL40B"
"3925" "YKR095W" "insignificant" "MLP1"
"3926" "YKR095W-A" "insignificant" "PCC1"
"3927" "YKR096W" "insignificant" "ESL2"
"3928" "YKR097W" "cluster8" "PCK1"
"3929" "YKR098C" "insignificant" "UBP11"
"3930" "YKR099W" "cluster6" "BAS1"
"3931" "YKR100C" "cluster1" "SKG1"
"3932" "YKR101W" "cluster2" "SIR1"
"3933" "YKR102W" "insignificant" "FLO10"
"3934" "YKR103W" "insignificant" "NFT1"
"3935" "YKR104W" "insignificant" ""
"3936" "YKR105C" "insignificant" "VBA5"
"3937" "YKR106W" "insignificant" "GEX2"
"3938" "YLL001W" "cluster2" "DNM1"
"3939" "YLL002W" "cluster1" "RTT109"
"3940" "YLL003W" "insignificant" "SFI1"
"3941" "YLL004W" "insignificant" "ORC3"
"3942" "YLL005C" "insignificant" "SPO75"
"3943" "YLL006W" "insignificant" "MMM1"
"3944" "YLL006W-A" "insignificant" ""
"3945" "YLL007C" "insignificant" "LMO1"
"3946" "YLL008W" "cluster6" "DRS1"
"3947" "YLL009C" "insignificant" "COX17"
"3948" "YLL010C" "cluster1" "PSR1"
"3949" "YLL011W" "cluster6" "SOF1"
"3950" "YLL012W" "cluster4" "YEH1"
"3951" "YLL013C" "insignificant" "PUF3"
"3952" "YLL014W" "cluster4" "EMC6"
"3953" "YLL015W" "cluster2" "BPT1"
"3954" "YLL016W" "insignificant" NA
"3955" "YLL017W" "insignificant" NA
"3956" "YLL018C" "insignificant" "DPS1"
"3957" "YLL018C-A" "insignificant" "COX19"
"3958" "YLL019C" "insignificant" "KNS1"
"3959" "YLL019W-A" "insignificant" ""
"3960" "YLL020C" "insignificant" ""
"3961" "YLL021W" "cluster1" "SPA2"
"3962" "YLL022C" "cluster1" "HIF1"
"3963" "YLL023C" "cluster3" "POM33"
"3964" "YLL024C" "insignificant" "SSA2"
"3965" "YLL025W" "cluster9" "PAU17"
"3966" "YLL026W" "cluster8" "HSP104"
"3967" "YLL027W" "insignificant" "ISA1"
"3968" "YLL028W" "cluster4" "TPO1"
"3969" "YLL029W" "cluster2" "FRA1"
"3970" "YLL030C" "insignificant" "RRT7"
"3971" "YLL031C" "cluster1" "GPI13"
"3972" "YLL032C" "cluster1" ""
"3973" "YLL033W" "cluster2" "IRC19"
"3974" "YLL034C" "cluster6" "RIX7"
"3975" "YLL035W" "insignificant" "GRC3"
"3976" "YLL036C" "insignificant" "PRP19"
"3977" "YLL037W" "insignificant" ""
"3978" "YLL038C" "insignificant" "ENT4"
"3979" "YLL039C" "cluster8" "UBI4"
"3980" "YLL040C" "cluster3" "VPS13"
"3981" "YLL041C" "insignificant" "SDH2"
"3982" "YLL042C" "insignificant" "ATG10"
"3983" "YLL043W" "insignificant" "FPS1"
"3984" "YLL044W" "insignificant" ""
"3985" "YLL045C" "cluster7" "RPL8B"
"3986" "YLL046C" "insignificant" "RNP1"
"3987" "YLL047W" "insignificant" ""
"3988" "YLL048C" "insignificant" "YBT1"
"3989" "YLL049W" "insignificant" "LDB18"
"3990" "YLL050C" "cluster4" "COF1"
"3991" "YLL051C" "insignificant" "FRE6"
"3992" "YLL052C" "insignificant" "AQY2"
"3993" "YLL053C" "insignificant" ""
"3994" "YLL054C" "insignificant" ""
"3995" "YLL055W" "cluster9" "YCT1"
"3996" "YLL056C" "insignificant" ""
"3997" "YLL057C" "insignificant" "JLP1"
"3998" "YLL058W" "cluster2" ""
"3999" "YLL059C" "insignificant" ""
"4000" "YLL060C" "insignificant" "GTT2"
"4001" "YLL061W" "insignificant" "MMP1"
"4002" "YLL062C" "insignificant" "MHT1"
"4003" "YLL063C" "insignificant" "AYT1"
"4004" "YLL064C" "insignificant" "PAU18"
"4005" "YLL065W" "insignificant" ""
"4006" "YLL066C" "insignificant" ""
"4007" "YLL066W-B" "insignificant" ""
"4008" "YLL067C" "insignificant" ""
"4009" "YLR001C" "insignificant" ""
"4010" "YLR002C" "cluster6" "NOC3"
"4011" "YLR003C" "cluster6" "CMS1"
"4012" "YLR004C" "insignificant" "THI73"
"4013" "YLR005W" "insignificant" "SSL1"
"4014" "YLR006C" "cluster2" "SSK1"
"4015" "YLR007W" "insignificant" "NSE1"
"4016" "YLR008C" "insignificant" "PAM18"
"4017" "YLR009W" "cluster6" "RLP24"
"4018" "YLR010C" "insignificant" "TEN1"
"4019" "YLR011W" "cluster2" "LOT6"
"4020" "YLR012C" "insignificant" ""
"4021" "YLR013W" "insignificant" "GAT3"
"4022" "YLR014C" "cluster6" "PPR1"
"4023" "YLR015W" "insignificant" "BRE2"
"4024" "YLR016C" "cluster1" "PML1"
"4025" "YLR017W" "insignificant" "MEU1"
"4026" "YLR018C" "cluster1" "POM34"
"4027" "YLR019W" "cluster1" "PSR2"
"4028" "YLR020C" "insignificant" "YEH2"
"4029" "YLR021W" "cluster1" "IRC25"
"4030" "YLR022C" "cluster5" "SDO1"
"4031" "YLR023C" "insignificant" "IZH3"
"4032" "YLR024C" "cluster2" "UBR2"
"4033" "YLR025W" "cluster2" "SNF7"
"4034" "YLR026C" "insignificant" "SED5"
"4035" "YLR027C" "cluster4" "AAT2"
"4036" "YLR028C" "insignificant" "ADE16"
"4037" "YLR029C" "cluster7" "RPL15A"
"4038" "YLR030W" "insignificant" ""
"4039" "YLR031W" "insignificant" ""
"4040" "YLR032W" "cluster1" "RAD5"
"4041" "YLR033W" "cluster1" "RSC58"
"4042" "YLR034C" "cluster2" "SMF3"
"4043" "YLR035C" "insignificant" "MLH2"
"4044" "YLR035C-A" "insignificant" NA
"4045" "YLR036C" "insignificant" ""
"4046" "YLR037C" "insignificant" "PAU23"
"4047" "YLR038C" "insignificant" "COX12"
"4048" "YLR039C" "insignificant" "RIC1"
"4049" "YLR040C" "cluster10" "AFB1"
"4050" "YLR041W" "cluster11" ""
"4051" "YLR042C" "cluster4" ""
"4052" "YLR043C" "insignificant" "TRX1"
"4053" "YLR044C" "insignificant" "PDC1"
"4054" "YLR045C" "cluster1" "STU2"
"4055" "YLR046C" "insignificant" ""
"4056" "YLR047C" "insignificant" "FRE8"
"4057" "YLR048W" "cluster7" "RPS0B"
"4058" "YLR049C" "insignificant" ""
"4059" "YLR050C" "cluster4" ""
"4060" "YLR051C" "cluster6" "FCF2"
"4061" "YLR052W" "cluster1" "IES3"
"4062" "YLR053C" "insignificant" ""
"4063" "YLR054C" "cluster11" "OSW2"
"4064" "YLR055C" "cluster1" "SPT8"
"4065" "YLR056W" "cluster4" "ERG3"
"4066" "YLR057W" "insignificant" "MNL2"
"4067" "YLR058C" "insignificant" "SHM2"
"4068" "YLR059C" "insignificant" "REX2"
"4069" "YLR060W" "cluster5" "FRS1"
"4070" "YLR061W" "cluster10" "RPL22A"
"4071" "YLR062C" "insignificant" "BUD28"
"4072" "YLR063W" "insignificant" "BMT6"
"4073" "YLR064W" "insignificant" "PER33"
"4074" "YLR065C" "insignificant" "ENV10"
"4075" "YLR066W" "cluster5" "SPC3"
"4076" "YLR067C" "insignificant" "PET309"
"4077" "YLR068W" "cluster6" "FYV7"
"4078" "YLR069C" "insignificant" "MEF1"
"4079" "YLR070C" "cluster8" "XYL2"
"4080" "YLR071C" "insignificant" "RGR1"
"4081" "YLR072W" "cluster2" "LAM6"
"4082" "YLR073C" "cluster6" "RFU1"
"4083" "YLR074C" "cluster6" "BUD20"
"4084" "YLR075W" "cluster7" "RPL10"
"4085" "YLR076C" "insignificant" ""
"4086" "YLR077W" "cluster2" "FMP25"
"4087" "YLR078C" "insignificant" "BOS1"
"4088" "YLR079W" "cluster2" "SIC1"
"4089" "YLR080W" "insignificant" "EMP46"
"4090" "YLR081W" "insignificant" "GAL2"
"4091" "YLR082C" "insignificant" "SRL2"
"4092" "YLR083C" "cluster5" "EMP70"
"4093" "YLR084C" "cluster1" "RAX2"
"4094" "YLR085C" "insignificant" "ARP6"
"4095" "YLR086W" "cluster1" "SMC4"
"4096" "YLR087C" "insignificant" "CSF1"
"4097" "YLR088W" "cluster1" "GAA1"
"4098" "YLR089C" "cluster2" "ALT1"
"4099" "YLR090W" "cluster2" "XDJ1"
"4100" "YLR091W" "insignificant" "GEP5"
"4101" "YLR092W" "insignificant" "SUL2"
"4102" "YLR093C" "insignificant" "NYV1"
"4103" "YLR094C" "insignificant" "GIS3"
"4104" "YLR095C" "cluster1" "IOC2"
"4105" "YLR096W" "insignificant" "KIN2"
"4106" "YLR097C" "cluster2" "HRT3"
"4107" "YLR098C" "insignificant" "CHA4"
"4108" "YLR099C" "insignificant" "ICT1"
"4109" "YLR099W-A" "cluster4" "MIM2"
"4110" "YLR100W" "cluster4" "ERG27"
"4111" "YLR101C" "insignificant" ""
"4112" "YLR102C" "insignificant" "APC9"
"4113" "YLR103C" "cluster1" "CDC45"
"4114" "YLR104W" "insignificant" "LCL2"
"4115" "YLR105C" "insignificant" "SEN2"
"4116" "YLR106C" "cluster6" "MDN1"
"4117" "YLR107W" "cluster2" "REX3"
"4118" "YLR108C" "cluster9" ""
"4119" "YLR109W" "cluster9" "AHP1"
"4120" "YLR110C" "cluster4" "CCW12"
"4121" "YLR111W" "insignificant" ""
"4122" "YLR112W" "insignificant" ""
"4123" "YLR113W" "cluster1" "HOG1"
"4124" "YLR114C" "insignificant" "AVL9"
"4125" "YLR115W" "cluster1" "CFT2"
"4126" "YLR116W" "cluster2" "MSL5"
"4127" "YLR117C" "insignificant" "CLF1"
"4128" "YLR118C" "cluster2" ""
"4129" "YLR119W" "insignificant" "SRN2"
"4130" "YLR120C" "cluster9" "YPS1"
"4131" "YLR120W-A" "insignificant" ""
"4132" "YLR121C" "cluster9" "YPS3"
"4133" "YLR122C" "insignificant" ""
"4134" "YLR123C" "insignificant" ""
"4135" "YLR124W" "insignificant" ""
"4136" "YLR125W" "insignificant" ""
"4137" "YLR126C" "cluster4" ""
"4138" "YLR127C" "cluster1" "APC2"
"4139" "YLR128W" "insignificant" "DCN1"
"4140" "YLR129W" "cluster6" "DIP2"
"4141" "YLR130C" "cluster4" "ZRT2"
"4142" "YLR131C" "cluster2" "ACE2"
"4143" "YLR132C" "insignificant" "USB1"
"4144" "YLR133W" "insignificant" "CKI1"
"4145" "YLR134W" "insignificant" "PDC5"
"4146" "YLR135W" "insignificant" "SLX4"
"4147" "YLR136C" "cluster9" "TIS11"
"4148" "YLR137W" "cluster2" "RKM5"
"4149" "YLR138W" "cluster1" "NHA1"
"4150" "YLR139C" "cluster4" "SLS1"
"4151" "YLR140W" "insignificant" ""
"4152" "YLR141W" "insignificant" "RRN5"
"4153" "YLR142W" "insignificant" "PUT1"
"4154" "YLR143W" "cluster5" "DPH6"
"4155" "YLR144C" "insignificant" "ACF2"
"4156" "YLR145W" "cluster1" "RMP1"
"4157" "YLR146C" "cluster5" "SPE4"
"4158" "YLR146W-A" "cluster4" ""
"4159" "YLR147C" "cluster4" "SMD3"
"4160" "YLR148W" "insignificant" "PEP3"
"4161" "YLR149C" "cluster8" ""
"4162" "YLR149C-A" "insignificant" ""
"4163" "YLR150W" "insignificant" "STM1"
"4164" "YLR151C" "cluster3" "PCD1"
"4165" "YLR152C" "insignificant" ""
"4166" "YLR153C" "insignificant" "ACS2"
"4167" "YLR154C" "cluster4" "RNH203"
"4168" "YLR154C-H" "insignificant" ""
"4169" "YLR154W-A" "insignificant" ""
"4170" "YLR154W-E" "insignificant" ""
"4171" "YLR157C-B" "insignificant" NA
"4172" "YLR162W" "insignificant" ""
"4173" "YLR162W-A" "insignificant" "RRT15"
"4174" "YLR163C" "cluster2" "MAS1"
"4175" "YLR163W-A" "insignificant" ""
"4176" "YLR164W" "cluster8" "SHH4"
"4177" "YLR165C" "insignificant" "PUS5"
"4178" "YLR166C" "insignificant" "SEC10"
"4179" "YLR167W" "cluster7" "RPS31"
"4180" "YLR168C" "cluster4" "UPS2"
"4181" "YLR169W" "insignificant" ""
"4182" "YLR170C" "insignificant" "APS1"
"4183" "YLR171W" "insignificant" ""
"4184" "YLR172C" "cluster5" "DPH5"
"4185" "YLR173W" "insignificant" ""
"4186" "YLR174W" "insignificant" "IDP2"
"4187" "YLR175W" "cluster6" "CBF5"
"4188" "YLR176C" "cluster2" "RFX1"
"4189" "YLR177W" "cluster3" ""
"4190" "YLR178C" "cluster8" "TFS1"
"4191" "YLR179C" "cluster4" ""
"4192" "YLR180W" "cluster10" "SAM1"
"4193" "YLR181C" "cluster1" "VTA1"
"4194" "YLR182W" "cluster1" "SWI6"
"4195" "YLR183C" "cluster4" "TOS4"
"4196" "YLR184W" "insignificant" ""
"4197" "YLR185W" "cluster7" "RPL37A"
"4198" "YLR186W" "insignificant" "EMG1"
"4199" "YLR187W" "insignificant" "SKG3"
"4200" "YLR188W" "cluster1" "MDL1"
"4201" "YLR189C" "insignificant" "ATG26"
"4202" "YLR190W" "cluster4" "MMR1"
"4203" "YLR191W" "cluster1" "PEX13"
"4204" "YLR192C" "insignificant" "HCR1"
"4205" "YLR193C" "cluster3" "UPS1"
"4206" "YLR194C" "cluster4" "NCW2"
"4207" "YLR195C" "insignificant" "NMT1"
"4208" "YLR196W" "cluster6" "PWP1"
"4209" "YLR197W" "cluster7" "NOP56"
"4210" "YLR198C" "insignificant" ""
"4211" "YLR199C" "cluster1" "PBA1"
"4212" "YLR200W" "cluster5" "YKE2"
"4213" "YLR201C" "cluster3" "COQ9"
"4214" "YLR202C" "insignificant" ""
"4215" "YLR203C" "cluster2" "MSS51"
"4216" "YLR204W" "cluster2" "QRI5"
"4217" "YLR205C" "cluster9" "HMX1"
"4218" "YLR206W" "cluster2" "ENT2"
"4219" "YLR207W" "cluster1" "HRD3"
"4220" "YLR208W" "insignificant" "SEC13"
"4221" "YLR209C" "insignificant" "PNP1"
"4222" "YLR210W" "cluster1" "CLB4"
"4223" "YLR211C" "insignificant" "ATG38"
"4224" "YLR212C" "cluster1" "TUB4"
"4225" "YLR213C" "cluster4" "CRR1"
"4226" "YLR214W" "insignificant" "FRE1"
"4227" "YLR215C" "insignificant" "CDC123"
"4228" "YLR216C" "insignificant" "CPR6"
"4229" "YLR217W" "insignificant" ""
"4230" "YLR218C" "insignificant" "COA4"
"4231" "YLR219W" "insignificant" "MSC3"
"4232" "YLR220W" "insignificant" "CCC1"
"4233" "YLR221C" "cluster6" "RSA3"
"4234" "YLR222C" "cluster6" "UTP13"
"4235" "YLR222C-A" "insignificant" ""
"4236" "YLR223C" "insignificant" "IFH1"
"4237" "YLR224W" "cluster1" "UCC1"
"4238" "YLR225C" "cluster1" ""
"4239" "YLR226W" "cluster1" "BUR2"
"4240" "YLR227C" "insignificant" "ADY4"
"4241" "YLR227W-B" "insignificant" NA
"4242" "YLR228C" "cluster2" "ECM22"
"4243" "YLR229C" "insignificant" "CDC42"
"4244" "YLR230W" "insignificant" ""
"4245" "YLR231C" "cluster4" "BNA5"
"4246" "YLR232W" "insignificant" ""
"4247" "YLR233C" "insignificant" "EST1"
"4248" "YLR234W" "cluster4" "TOP3"
"4249" "YLR235C" "insignificant" ""
"4250" "YLR236C" "insignificant" ""
"4251" "YLR237W" "insignificant" "THI7"
"4252" "YLR238W" "insignificant" "FAR10"
"4253" "YLR239C" "insignificant" "LIP2"
"4254" "YLR240W" "insignificant" "VPS34"
"4255" "YLR241W" "cluster2" "CSC1"
"4256" "YLR242C" "insignificant" "ARV1"
"4257" "YLR243W" "cluster5" "GPN3"
"4258" "YLR244C" "cluster5" "MAP1"
"4259" "YLR245C" "insignificant" "CDD1"
"4260" "YLR246W" "insignificant" "ERF2"
"4261" "YLR247C" "insignificant" "IRC20"
"4262" "YLR248W" "insignificant" "RCK2"
"4263" "YLR249W" "cluster7" "YEF3"
