"GeneID" "Cluster"
"296" "YDL102W" "cluster1"
"297" "YDL103C" "cluster2"
"298" "YDL112W" "cluster6"
"299" "YDL113C" "cluster5"
"300" "YDL117W" "cluster1"
"301" "YDL119C" "cluster2"
"302" "YDL122W" "cluster6"
"303" "YDL123W" "cluster9"
"304" "YDL124W" "cluster7"
"305" "YDL125C" "cluster5"
"306" "YDL127W" "cluster2"
"307" "YDL128W" "cluster2"
"308" "YDL132W" "cluster2"
"309" "YDL133W" "cluster2"
"310" "YDL134C" "cluster2"
"311" "YDL135C" "cluster2"
"312" "YDL137W" "cluster5"
"313" "YDL138W" "cluster2"
"314" "YDL141W" "cluster1"
"315" "YDL145C" "cluster1"
"316" "YDL153C" "cluster4"
"317" "YDL155W" "cluster1"
"318" "YDL156W" "cluster1"
"319" "YDL157C" "cluster4"
"320" "YDL164C" "cluster1"
"321" "YDL171C" "cluster11"
"322" "YDL174C" "cluster5"
"323" "YDL187C" "cluster16"
"324" "YDL193W" "cluster2"
"325" "YDL195W" "cluster2"
"326" "YDL197C" "cluster5"
"327" "YDL198C" "cluster3"
"328" "YDL200C" "cluster5"
"329" "YDL204W" "cluster13"
"330" "YDL208W" "cluster4"
"331" "YDL210W" "cluster7"
"332" "YDL211C" "cluster3"
"333" "YDL213C" "cluster4"
"334" "YDL214C" "cluster7"
"335" "YDL219W" "cluster6"
"336" "YDL220C" "cluster2"
"337" "YDL225W" "cluster1"
"338" "YDL226C" "cluster1"
"339" "YDL227C" "cluster11"
"340" "YDL229W" "cluster12"
"341" "YDL231C" "cluster1"
"342" "YDL233W" "cluster5"
"343" "YDL234C" "cluster5"
"344" "YDL238C" "cluster9"
"345" "YDL241W" "cluster12"
"346" "YDL243C" "cluster7"
"347" "YDR001C" "cluster9"
"348" "YDR002W" "cluster4"
"349" "YDR003W" "cluster9"
"350" "YDR003W-A" "cluster9"
"351" "YDR006C" "cluster2"
"352" "YDR007W" "cluster8"
"353" "YDR009W" "cluster7"
"354" "YDR013W" "cluster6"
"355" "YDR014W-A" "cluster14"
"356" "YDR016C" "cluster2"
"357" "YDR020C" "cluster4"
"358" "YDR021W" "cluster4"
"359" "YDR027C" "cluster2"
"360" "YDR028C" "cluster2"
"361" "YDR034C-D" "cluster15"
"362" "YDR035W" "cluster3"
"363" "YDR037W" "cluster4"
"364" "YDR041W" "cluster2"
"365" "YDR043C" "cluster5"
"366" "YDR046C" "cluster3"
"367" "YDR049W" "cluster1"
"368" "YDR055W" "cluster7"
"369" "YDR057W" "cluster2"
"370" "YDR059C" "cluster9"
"371" "YDR060W" "cluster4"
"372" "YDR063W" "cluster2"
"373" "YDR068W" "cluster2"
"374" "YDR069C" "cluster5"
"375" "YDR072C" "cluster3"
"376" "YDR074W" "cluster7"
"377" "YDR083W" "cluster4"
"378" "YDR084C" "cluster2"
"379" "YDR085C" "cluster9"
"380" "YDR086C" "cluster6"
"381" "YDR089W" "cluster3"
"382" "YDR091C" "cluster4"
"383" "YDR092W" "cluster2"
"384" "YDR093W" "cluster1"
"385" "YDR097C" "cluster1"
"386" "YDR098C" "cluster6"
"387" "YDR100W" "cluster9"
"388" "YDR101C" "cluster4"
"389" "YDR103W" "cluster1"
"390" "YDR105C" "cluster2"
"391" "YDR109C" "cluster2"
"392" "YDR113C" "cluster1"
"393" "YDR117C" "cluster1"
"394" "YDR119W-A" "cluster13"
"395" "YDR120C" "cluster4"
"396" "YDR122W" "cluster2"
"397" "YDR124W" "cluster5"
"398" "YDR125C" "cluster5"
"399" "YDR129C" "cluster2"
"400" "YDR130C" "cluster2"
"401" "YDR133C" "cluster15"
"402" "YDR135C" "cluster1"
"403" "YDR144C" "cluster4"
"404" "YDR145W" "cluster1"
"405" "YDR158W" "cluster11"
"406" "YDR169C" "cluster2"
"407" "YDR171W" "cluster13"
"408" "YDR173C" "cluster5"
"409" "YDR174W" "cluster1"
"410" "YDR176W" "cluster1"
"411" "YDR183W" "cluster1"
"412" "YDR184C" "cluster4"
"413" "YDR186C" "cluster2"
"414" "YDR189W" "cluster1"
"415" "YDR190C" "cluster6"
"416" "YDR191W" "cluster2"
"417" "YDR192C" "cluster1"
"418" "YDR194C" "cluster1"
"419" "YDR196C" "cluster2"
"420" "YDR197W" "cluster2"
"421" "YDR198C" "cluster1"
"422" "YDR200C" "cluster2"
"423" "YDR201W" "cluster2"
"424" "YDR207C" "cluster2"
"425" "YDR208W" "cluster2"
"426" "YDR210C-D" "cluster15"
"427" "YDR210W" "cluster10"
"428" "YDR214W" "cluster9"
"429" "YDR216W" "cluster7"
"430" "YDR218C" "cluster14"
"431" "YDR224C" "cluster3"
"432" "YDR225W" "cluster3"
"433" "YDR231C" "cluster7"
"434" "YDR234W" "cluster3"
"435" "YDR237W" "cluster2"
"436" "YDR238C" "cluster1"
"437" "YDR240C" "cluster6"
"438" "YDR242W" "cluster2"
"439" "YDR246W" "cluster5"
"440" "YDR249C" "cluster3"
"441" "YDR251W" "cluster2"
"442" "YDR254W" "cluster5"
"443" "YDR257C" "cluster1"
"444" "YDR258C" "cluster13"
"445" "YDR259C" "cluster8"
"446" "YDR263C" "cluster2"
"447" "YDR264C" "cluster1"
"448" "YDR270W" "cluster8"
"449" "YDR273W" "cluster8"
"450" "YDR275W" "cluster8"
"451" "YDR277C" "cluster7"
"452" "YDR280W" "cluster6"
"453" "YDR283C" "cluster2"
"454" "YDR293C" "cluster5"
"455" "YDR295C" "cluster1"
"456" "YDR297W" "cluster3"
"457" "YDR300C" "cluster6"
"458" "YDR307W" "cluster2"
"459" "YDR308C" "cluster6"
"460" "YDR309C" "cluster1"
"461" "YDR310C" "cluster1"
"462" "YDR319C" "cluster2"
"463" "YDR320C" "cluster2"
"464" "YDR321W" "cluster4"
"465" "YDR322W" "cluster2"
"466" "YDR323C" "cluster2"
"467" "YDR324C" "cluster4"
"468" "YDR329C" "cluster5"
"469" "YDR330W" "cluster5"
"470" "YDR332W" "cluster2"
"471" "YDR338C" "cluster2"
"472" "YDR339C" "cluster6"
"473" "YDR341C" "cluster4"
"474" "YDR342C" "cluster13"
"475" "YDR343C" "cluster13"
"476" "YDR345C" "cluster12"
"477" "YDR346C" "cluster6"
"478" "YDR348C" "cluster1"
"479" "YDR350C" "cluster2"
"480" "YDR351W" "cluster1"
"481" "YDR356W" "cluster1"
"482" "YDR361C" "cluster6"
"483" "YDR362C" "cluster2"
"484" "YDR363W" "cluster2"
"485" "YDR365C" "cluster4"
"486" "YDR371W" "cluster2"
"487" "YDR372C" "cluster1"
"488" "YDR373W" "cluster2"
"489" "YDR374W-A" "cluster8"
"490" "YDR379W" "cluster2"
"491" "YDR381C-A" "cluster5"
"492" "YDR381W" "cluster1"
"493" "YDR383C" "cluster2"
"494" "YDR384C" "cluster12"
"495" "YDR389W" "cluster1"
"496" "YDR391C" "cluster5"
"497" "YDR394W" "cluster2"
"498" "YDR399W" "cluster4"
"499" "YDR400W" "cluster3"
"500" "YDR406W" "cluster9"
"501" "YDR407C" "cluster1"
"502" "YDR410C" "cluster6"
"503" "YDR411C" "cluster2"
"504" "YDR412W" "cluster12"
"505" "YDR414C" "cluster1"
"506" "YDR420W" "cluster1"
"507" "YDR422C" "cluster2"
"508" "YDR429C" "cluster6"
"509" "YDR432W" "cluster12"
"510" "YDR435C" "cluster5"
"511" "YDR440W" "cluster1"
"512" "YDR451C" "cluster1"
"513" "YDR457W" "cluster2"
"514" "YDR461C-A" "cluster7"
"515" "YDR461W" "cluster12"
"516" "YDR468C" "cluster2"
"517" "YDR475C" "cluster2"
"518" "YDR480W" "cluster2"
"519" "YDR481C" "cluster5"
"520" "YDR483W" "cluster1"
"521" "YDR486C" "cluster2"
"522" "YDR487C" "cluster1"
"523" "YDR488C" "cluster3"
"524" "YDR492W" "cluster12"
"525" "YDR496C" "cluster4"
"526" "YDR498C" "cluster2"
"527" "YDR499W" "cluster1"
"528" "YDR501W" "cluster2"
