"GeneID" "Cluster"
"640" "YDR411C" "cluster5"
"641" "YDR412W" "cluster8"
"642" "YDR418W" "cluster2"
"643" "YDR419W" "cluster5"
"644" "YDR420W" "cluster5"
"645" "YDR422C" "cluster5"
"646" "YDR425W" "cluster1"
"647" "YDR427W" "cluster5"
"648" "YDR428C" "cluster6"
"649" "YDR429C" "cluster4"
"650" "YDR430C" "cluster5"
"651" "YDR432W" "cluster8"
"652" "YDR435C" "cluster1"
"653" "YDR436W" "cluster1"
"654" "YDR443C" "cluster5"
"655" "YDR446W" "cluster7"
"656" "YDR447C" "cluster2"
"657" "YDR449C" "cluster4"
"658" "YDR450W" "cluster2"
"659" "YDR451C" "cluster5"
"660" "YDR452W" "cluster5"
"661" "YDR453C" "cluster3"
"662" "YDR460W" "cluster5"
"663" "YDR461C-A" "cluster3"
"664" "YDR461W" "cluster8"
"665" "YDR462W" "cluster1"
"666" "YDR463W" "cluster5"
"667" "YDR465C" "cluster4"
"668" "YDR466W" "cluster5"
"669" "YDR470C" "cluster5"
"670" "YDR471W" "cluster2"
"671" "YDR475C" "cluster1"
"672" "YDR476C" "cluster6"
"673" "YDR477W" "cluster5"
"674" "YDR479C" "cluster5"
"675" "YDR480W" "cluster5"
"676" "YDR481C" "cluster1"
"677" "YDR482C" "cluster5"
"678" "YDR483W" "cluster5"
"679" "YDR486C" "cluster5"
"680" "YDR488C" "cluster6"
"681" "YDR489W" "cluster5"
"682" "YDR490C" "cluster1"
"683" "YDR492W" "cluster6"
"684" "YDR495C" "cluster5"
"685" "YDR496C" "cluster4"
"686" "YDR497C" "cluster6"
"687" "YDR498C" "cluster5"
"688" "YDR499W" "cluster5"
"689" "YDR501W" "cluster6"
"690" "YDR502C" "cluster8"
"691" "YDR503C" "cluster5"
"692" "YDR506C" "cluster1"
"693" "YDR507C" "cluster5"
"694" "YDR508C" "cluster6"
"695" "YDR510W" "cluster5"
"696" "YDR511W" "cluster1"
"697" "YDR512C" "cluster1"
"698" "YDR513W" "cluster1"
"699" "YDR514C" "cluster4"
"700" "YDR516C" "cluster3"
"701" "YDR517W" "cluster5"
"702" "YDR518W" "cluster6"
"703" "YDR519W" "cluster6"
"704" "YDR520C" "cluster5"
"705" "YDR523C" "cluster3"
"706" "YDR524C" "cluster5"
"707" "YDR524C-B" "cluster6"
"708" "YDR528W" "cluster5"
"709" "YDR529C" "cluster1"
"710" "YDR538W" "cluster6"
"711" "YDR539W" "cluster5"
"712" "YDR540C" "cluster3"
"713" "YEL001C" "cluster4"
"714" "YEL006W" "cluster5"
"715" "YEL007W" "cluster5"
"716" "YEL008C-A" "cluster10"
"717" "YEL009C" "cluster6"
"718" "YEL011W" "cluster3"
"719" "YEL016C" "cluster5"
"720" "YEL017C-A" "cluster6"
"721" "YEL017W" "cluster5"
"722" "YEL020C" "cluster1"
"723" "YEL020W-A" "cluster8"
"724" "YEL023C" "cluster5"
"725" "YEL026W" "cluster2"
"726" "YEL027W" "cluster6"
"727" "YEL029C" "cluster4"
"728" "YEL032W" "cluster5"
"729" "YEL038W" "cluster1"
"730" "YEL039C" "cluster3"
"731" "YEL041W" "cluster1"
"732" "YEL045C" "cluster3"
"733" "YEL046C" "cluster6"
"734" "YEL047C" "cluster6"
"735" "YEL048C" "cluster4"
"736" "YEL053C" "cluster5"
"737" "YEL054C" "cluster2"
"738" "YEL055C" "cluster4"
"739" "YEL058W" "cluster6"
"740" "YEL061C" "cluster5"
"741" "YEL063C" "cluster5"
"742" "YEL064C" "cluster5"
"743" "YEL065W" "cluster6"
"744" "YEL066W" "cluster6"
"745" "YEL070W" "cluster9"
"746" "YER001W" "cluster6"
"747" "YER002W" "cluster4"
"748" "YER003C" "cluster6"
"749" "YER004W" "cluster1"
"750" "YER006W" "cluster4"
"751" "YER007C-A" "cluster4"
"752" "YER007W" "cluster5"
"753" "YER008C" "cluster5"
"754" "YER009W" "cluster2"
"755" "YER010C" "cluster5"
"756" "YER011W" "cluster7"
"757" "YER013W" "cluster5"
"758" "YER014W" "cluster1"
"759" "YER015W" "cluster3"
"760" "YER017C" "cluster5"
"761" "YER018C" "cluster5"
"762" "YER019W" "cluster5"
"763" "YER020W" "cluster1"
"764" "YER025W" "cluster4"
"765" "YER026C" "cluster6"
"766" "YER027C" "cluster5"
"767" "YER028C" "cluster6"
"768" "YER030W" "cluster5"
"769" "YER031C" "cluster4"
"770" "YER032W" "cluster5"
"771" "YER033C" "cluster1"
"772" "YER035W" "cluster1"
"773" "YER036C" "cluster4"
"774" "YER043C" "cluster2"
"775" "YER045C" "cluster6"
"776" "YER046W" "cluster1"
"777" "YER048W-A" "cluster5"
"778" "YER049W" "cluster4"
"779" "YER051W" "cluster5"
"780" "YER052C" "cluster6"
"781" "YER053C" "cluster3"
"782" "YER053C-A" "cluster9"
"783" "YER054C" "cluster3"
"784" "YER055C" "cluster4"
"785" "YER056C" "cluster4"
"786" "YER056C-A" "cluster2"
"787" "YER057C" "cluster5"
"788" "YER058W" "cluster1"
"789" "YER059W" "cluster5"
"790" "YER060W" "cluster6"
"791" "YER060W-A" "cluster6"
"792" "YER062C" "cluster3"
"793" "YER067W" "cluster10"
"794" "YER069W" "cluster6"
"795" "YER070W" "cluster6"
"796" "YER071C" "cluster5"
"797" "YER072W" "cluster6"
"798" "YER073W" "cluster8"
"799" "YER074W" "cluster2"
"800" "YER077C" "cluster5"
"801" "YER078C" "cluster5"
"802" "YER081W" "cluster3"
"803" "YER082C" "cluster4"
"804" "YER083C" "cluster5"
"805" "YER086W" "cluster4"
"806" "YER087C-B" "cluster6"
"807" "YER090W" "cluster4"
"808" "YER091C" "cluster8"
"809" "YER093C" "cluster5"
"810" "YER094C" "cluster5"
"811" "YER095W" "cluster1"
"812" "YER099C" "cluster5"
"813" "YER100W" "cluster5"
"814" "YER101C" "cluster1"
"815" "YER102W" "cluster2"
"816" "YER104W" "cluster1"
"817" "YER110C" "cluster2"
"818" "YER111C" "cluster5"
"819" "YER117W" "cluster2"
"820" "YER119C" "cluster1"
