"GeneID" "Cluster"
"316" "YDL197C" "cluster2"
"317" "YDL198C" "cluster7"
"318" "YDL199C" "cluster2"
"319" "YDL200C" "cluster4"
"320" "YDL204W" "cluster6"
"321" "YDL207W" "cluster1"
"322" "YDL209C" "cluster1"
"323" "YDL213C" "cluster3"
"324" "YDL214C" "cluster6"
"325" "YDL218W" "cluster6"
"326" "YDL219W" "cluster1"
"327" "YDL220C" "cluster1"
"328" "YDL221W" "cluster2"
"329" "YDL222C" "cluster10"
"330" "YDL223C" "cluster6"
"331" "YDL226C" "cluster1"
"332" "YDL227C" "cluster11"
"333" "YDL229W" "cluster8"
"334" "YDL232W" "cluster7"
"335" "YDL233W" "cluster2"
"336" "YDL240W" "cluster1"
"337" "YDL241W" "cluster11"
"338" "YDR001C" "cluster2"
"339" "YDR002W" "cluster3"
"340" "YDR012W" "cluster8"
"341" "YDR013W" "cluster1"
"342" "YDR017C" "cluster1"
"343" "YDR018C" "cluster6"
"344" "YDR020C" "cluster3"
"345" "YDR023W" "cluster3"
"346" "YDR025W" "cluster8"
"347" "YDR026C" "cluster1"
"348" "YDR028C" "cluster4"
"349" "YDR029W" "cluster5"
"350" "YDR033W" "cluster11"
"351" "YDR034W-B" "cluster10"
"352" "YDR036C" "cluster5"
"353" "YDR037W" "cluster3"
"354" "YDR040C" "cluster6"
"355" "YDR042C" "cluster12"
"356" "YDR043C" "cluster2"
"357" "YDR046C" "cluster7"
"358" "YDR050C" "cluster7"
"359" "YDR051C" "cluster4"
"360" "YDR055W" "cluster2"
"361" "YDR056C" "cluster1"
"362" "YDR064W" "cluster8"
"363" "YDR065W" "cluster1"
"364" "YDR068W" "cluster4"
"365" "YDR069C" "cluster2"
"366" "YDR070C" "cluster10"
"367" "YDR077W" "cluster6"
"368" "YDR084C" "cluster4"
"369" "YDR087C" "cluster3"
"370" "YDR090C" "cluster5"
"371" "YDR091C" "cluster3"
"372" "YDR092W" "cluster1"
"373" "YDR093W" "cluster1"
"374" "YDR097C" "cluster1"
"375" "YDR101C" "cluster3"
"376" "YDR108W" "cluster1"
"377" "YDR109C" "cluster1"
"378" "YDR115W" "cluster4"
"379" "YDR119W" "cluster3"
"380" "YDR119W-A" "cluster10"
"381" "YDR120C" "cluster3"
"382" "YDR126W" "cluster5"
"383" "YDR127W" "cluster7"
"384" "YDR128W" "cluster1"
"385" "YDR130C" "cluster4"
"386" "YDR133C" "cluster9"
"387" "YDR135C" "cluster1"
"388" "YDR140W" "cluster1"
"389" "YDR141C" "cluster1"
"390" "YDR145W" "cluster1"
"391" "YDR151C" "cluster4"
"392" "YDR152W" "cluster3"
"393" "YDR155C" "cluster12"
"394" "YDR158W" "cluster7"
"395" "YDR161W" "cluster3"
"396" "YDR163W" "cluster4"
"397" "YDR170C" "cluster1"
"398" "YDR170W-A" "cluster5"
"399" "YDR171W" "cluster6"
"400" "YDR173C" "cluster2"
"401" "YDR176W" "cluster1"
"402" "YDR182W-A" "cluster5"
"403" "YDR183W" "cluster1"
"404" "YDR186C" "cluster4"
"405" "YDR190C" "cluster3"
"406" "YDR191W" "cluster1"
"407" "YDR194C" "cluster1"
"408" "YDR195W" "cluster1"
"409" "YDR198C" "cluster1"
"410" "YDR206W" "cluster1"
"411" "YDR207C" "cluster1"
"412" "YDR208W" "cluster1"
"413" "YDR210C-D" "cluster9"
"414" "YDR218C" "cluster10"
"415" "YDR221W" "cluster1"
"416" "YDR223W" "cluster2"
"417" "YDR224C" "cluster7"
"418" "YDR226W" "cluster3"
"419" "YDR227W" "cluster1"
"420" "YDR231C" "cluster6"
"421" "YDR233C" "cluster1"
"422" "YDR242W" "cluster5"
"423" "YDR246W" "cluster2"
"424" "YDR246W-A" "cluster12"
"425" "YDR249C" "cluster1"
"426" "YDR253C" "cluster5"
"427" "YDR256C" "cluster2"
"428" "YDR260C" "cluster5"
"429" "YDR261C" "cluster1"
"430" "YDR263C" "cluster2"
"431" "YDR264C" "cluster1"
"432" "YDR266C" "cluster1"
"433" "YDR267C" "cluster1"
"434" "YDR268W" "cluster4"
"435" "YDR272W" "cluster2"
"436" "YDR273W" "cluster2"
"437" "YDR275W" "cluster5"
"438" "YDR277C" "cluster6"
"439" "YDR279W" "cluster1"
"440" "YDR281C" "cluster11"
"441" "YDR284C" "cluster4"
"442" "YDR292C" "cluster1"
"443" "YDR293C" "cluster2"
"444" "YDR298C" "cluster5"
"445" "YDR300C" "cluster3"
"446" "YDR301W" "cluster1"
"447" "YDR306C" "cluster2"
"448" "YDR307W" "cluster1"
"449" "YDR308C" "cluster1"
"450" "YDR309C" "cluster1"
"451" "YDR312W" "cluster3"
"452" "YDR313C" "cluster2"
"453" "YDR319C" "cluster4"
"454" "YDR321W" "cluster3"
"455" "YDR322C-A" "cluster4"
"456" "YDR324C" "cluster3"
"457" "YDR329C" "cluster2"
"458" "YDR333C" "cluster1"
"459" "YDR338C" "cluster1"
"460" "YDR341C" "cluster3"
"461" "YDR342C" "cluster10"
"462" "YDR345C" "cluster11"
"463" "YDR346C" "cluster3"
"464" "YDR349C" "cluster1"
"465" "YDR352W" "cluster1"
"466" "YDR353W" "cluster1"
"467" "YDR354W" "cluster1"
"468" "YDR356W" "cluster1"
"469" "YDR365C" "cluster3"
"470" "YDR367W" "cluster7"
"471" "YDR368W" "cluster5"
"472" "YDR376W" "cluster1"
"473" "YDR380W" "cluster6"
"474" "YDR381W" "cluster1"
"475" "YDR384C" "cluster11"
"476" "YDR385W" "cluster8"
"477" "YDR392W" "cluster1"
"478" "YDR394W" "cluster1"
"479" "YDR402C" "cluster12"
"480" "YDR404C" "cluster1"
"481" "YDR406W" "cluster2"
"482" "YDR410C" "cluster1"
"483" "YDR411C" "cluster4"
"484" "YDR412W" "cluster11"
"485" "YDR418W" "cluster8"
"486" "YDR419W" "cluster1"
"487" "YDR420W" "cluster1"
"488" "YDR427W" "cluster1"
"489" "YDR428C" "cluster1"
"490" "YDR429C" "cluster3"
"491" "YDR434W" "cluster1"
"492" "YDR439W" "cluster1"
"493" "YDR447C" "cluster8"
"494" "YDR448W" "cluster1"
"495" "YDR450W" "cluster8"
"496" "YDR451C" "cluster1"
"497" "YDR453C" "cluster6"
"498" "YDR457W" "cluster1"
"499" "YDR461C-A" "cluster6"
"500" "YDR461W" "cluster11"
"501" "YDR462W" "cluster4"
"502" "YDR465C" "cluster3"
"503" "YDR468C" "cluster4"
"504" "YDR470C" "cluster4"
"505" "YDR471W" "cluster8"
"506" "YDR472W" "cluster1"
"507" "YDR473C" "cluster1"
"508" "YDR476C" "cluster5"
"509" "YDR482C" "cluster7"
"510" "YDR483W" "cluster1"
"511" "YDR485C" "cluster1"
"512" "YDR486C" "cluster4"
"513" "YDR489W" "cluster1"
"514" "YDR491C" "cluster12"
"515" "YDR494W" "cluster4"
"516" "YDR496C" "cluster3"
"517" "YDR498C" "cluster1"
"518" "YDR499W" "cluster1"
"519" "YDR501W" "cluster5"
"520" "YDR502C" "cluster7"
"521" "YDR503C" "cluster4"
"522" "YDR507C" "cluster1"
"523" "YDR513W" "cluster2"
"524" "YDR517W" "cluster5"
"525" "YDR519W" "cluster1"
"526" "YDR524C" "cluster1"
"527" "YDR526C" "cluster9"
"528" "YDR528W" "cluster1"
"529" "YDR536W" "cluster2"
"530" "YDR539W" "cluster1"
"531" "YDR541C" "cluster5"
"532" "YDR542W" "cluster9"
"533" "YEL006W" "cluster4"
"534" "YEL011W" "cluster6"
"535" "YEL015W" "cluster1"
"536" "YEL017C-A" "cluster7"
"537" "YEL019C" "cluster5"
"538" "YEL022W" "cluster1"
"539" "YEL023C" "cluster1"
"540" "YEL029C" "cluster1"
"541" "YEL030W" "cluster2"
"542" "YEL032W" "cluster1"
"543" "YEL035C" "cluster10"
"544" "YEL036C" "cluster1"
"545" "YEL037C" "cluster1"
"546" "YEL038W" "cluster5"
"547" "YEL039C" "cluster6"
"548" "YEL040W" "cluster3"
"549" "YEL049W" "cluster12"
"550" "YEL052W" "cluster4"
"551" "YEL053W-A" "cluster9"
"552" "YEL054C" "cluster8"
"553" "YEL055C" "cluster3"
"554" "YEL056W" "cluster1"
"555" "YEL058W" "cluster1"
"556" "YEL060C" "cluster6"
"557" "YEL061C" "cluster1"
"558" "YEL069C" "cluster10"
"559" "YEL070W" "cluster10"
"560" "YEL077C" "cluster5"
"561" "YER002W" "cluster3"
"562" "YER007C-A" "cluster3"
"563" "YER008C" "cluster1"
"564" "YER011W" "cluster9"
"565" "YER013W" "cluster1"
"566" "YER015W" "cluster2"
"567" "YER017C" "cluster1"
"568" "YER020W" "cluster2"
"569" "YER021W" "cluster1"
"570" "YER022W" "cluster1"
"571" "YER023C-A" "cluster11"
"572" "YER023W" "cluster7"
"573" "YER024W" "cluster2"
"574" "YER026C" "cluster5"
"575" "YER028C" "cluster7"
"576" "YER030W" "cluster4"
"577" "YER035W" "cluster2"
"578" "YER037W" "cluster2"
"579" "YER040W" "cluster1"
"580" "YER048C" "cluster4"
"581" "YER051W" "cluster4"
"582" "YER052C" "cluster7"
"583" "YER053C" "cluster6"
"584" "YER054C" "cluster6"
"585" "YER055C" "cluster1"
"586" "YER056C" "cluster7"
"587" "YER056C-A" "cluster8"
"588" "YER059W" "cluster4"
"589" "YER060W" "cluster7"
"590" "YER061C" "cluster5"
"591" "YER064C" "cluster1"
"592" "YER067W" "cluster11"
"593" "YER068W" "cluster1"
"594" "YER070W" "cluster7"
"595" "YER071C" "cluster1"
"596" "YER072W" "cluster7"
"597" "YER073W" "cluster7"
"598" "YER077C" "cluster1"
"599" "YER080W" "cluster4"
"600" "YER084W" "cluster10"
"601" "YER087C-B" "cluster1"
"602" "YER088C" "cluster5"
"603" "YER088W-B" "cluster11"
"604" "YER092W" "cluster1"
"605" "YER093C-A" "cluster4"
"606" "YER094C" "cluster4"
"607" "YER095W" "cluster2"
"608" "YER096W" "cluster6"
"609" "YER102W" "cluster8"
"610" "YER103W" "cluster6"
"611" "YER105C" "cluster1"
"612" "YER107C" "cluster1"
"613" "YER114C" "cluster1"
"614" "YER117W" "cluster8"
"615" "YER118C" "cluster3"
"616" "YER121W" "cluster6"
"617" "YER127W" "cluster3"
"618" "YER128W" "cluster5"
"619" "YER131W" "cluster8"
"620" "YER134C" "cluster5"
"621" "YER136W" "cluster4"
"622" "YER145C-A" "cluster12"
"623" "YER150W" "cluster10"
"624" "YER152C" "cluster5"
"625" "YER158C" "cluster2"
"626" "YER159C" "cluster5"
"627" "YER164W" "cluster1"
"628" "YER165W" "cluster3"
"629" "YER166W" "cluster1"
"630" "YER168C" "cluster1"
"631" "YER169W" "cluster5"
"632" "YER170W" "cluster4"
"633" "YER173W" "cluster1"
"634" "YER176W" "cluster1"
"635" "YER179W" "cluster6"
"636" "YFL001W" "cluster3"
"637" "YFL002C" "cluster3"
"638" "YFL004W" "cluster1"
"639" "YFL008W" "cluster1"
"640" "YFL009W" "cluster1"
"641" "YFL010C" "cluster5"
"642" "YFL011W" "cluster10"
"643" "YFL013C" "cluster5"
"644" "YFL014W" "cluster10"
"645" "YFL015C" "cluster10"
"646" "YFL016C" "cluster2"
"647" "YFL017W-A" "cluster1"
"648" "YFL023W" "cluster3"
"649" "YFL030W" "cluster6"
"650" "YFL031W" "cluster5"
"651" "YFL034C-A" "cluster3"
"652" "YFL038C" "cluster4"
"653" "YFL044C" "cluster2"
"654" "YFL046W" "cluster4"
"655" "YFL056C" "cluster12"
"656" "YFL062W" "cluster10"
"657" "YFR002W" "cluster1"
"658" "YFR003C" "cluster2"
"659" "YFR004W" "cluster1"
"660" "YFR005C" "cluster1"
"661" "YFR009W" "cluster3"
"662" "YFR013W" "cluster1"
"663" "YFR015C" "cluster10"
"664" "YFR017C" "cluster6"
"665" "YFR021W" "cluster1"
"666" "YFR025C" "cluster1"
"667" "YFR026C" "cluster2"
"668" "YFR027W" "cluster5"
"669" "YFR028C" "cluster1"
"670" "YFR029W" "cluster4"
"671" "YFR031C" "cluster1"
"672" "YFR031C-A" "cluster8"
"673" "YFR032C" "cluster9"
"674" "YFR034C" "cluster5"
"675" "YFR038W" "cluster1"
"676" "YFR039C" "cluster1"
"677" "YFR040W" "cluster4"
"678" "YFR049W" "cluster2"
"679" "YFR050C" "cluster1"
"680" "YFR051C" "cluster1"
"681" "YFR055W" "cluster11"
"682" "YGL003C" "cluster1"
"683" "YGL006W" "cluster2"
"684" "YGL008C" "cluster7"
"685" "YGL012W" "cluster7"
"686" "YGL015C" "cluster12"
"687" "YGL021W" "cluster1"
"688" "YGL023C" "cluster1"
"689" "YGL027C" "cluster1"
"690" "YGL029W" "cluster3"
"691" "YGL030W" "cluster8"
"692" "YGL031C" "cluster8"
"693" "YGL032C" "cluster11"
"694" "YGL035C" "cluster5"
"695" "YGL036W" "cluster2"
"696" "YGL037C" "cluster6"
"697" "YGL039W" "cluster7"
"698" "YGL040C" "cluster4"
"699" "YGL044C" "cluster1"
"700" "YGL045W" "cluster2"
"701" "YGL049C" "cluster1"
"702" "YGL050W" "cluster1"
"703" "YGL055W" "cluster11"
"704" "YGL058W" "cluster1"
"705" "YGL060W" "cluster1"
