"GeneID" "Cluster" "Name"
"3349" "YJL148W" "cluster2" "RPA34"
"3350" "YJL149W" "cluster6" "DAS1"
"3351" "YJL150W" "insignificant" ""
"3352" "YJL151C" "insignificant" "SNA3"
"3353" "YJL152W" "cluster9" ""
"3354" "YJL153C" "cluster9" "INO1"
"3355" "YJL154C" "insignificant" "VPS35"
"3356" "YJL155C" "cluster6" "FBP26"
"3357" "YJL156C" "insignificant" "SSY5"
"3358" "YJL156W-A" "insignificant" ""
"3359" "YJL157C" "cluster7" "FAR1"
"3360" "YJL158C" "cluster8" "CIS3"
"3361" "YJL159W" "insignificant" "HSP150"
"3362" "YJL160C" "insignificant" "PIR5"
"3363" "YJL161W" "cluster3" "FMP33"
"3364" "YJL162C" "cluster4" "JJJ2"
"3365" "YJL163C" "insignificant" ""
"3366" "YJL164C" "cluster6" "TPK1"
"3367" "YJL165C" "insignificant" "HAL5"
"3368" "YJL166W" "insignificant" "QCR8"
"3369" "YJL167W" "cluster4" "ERG20"
"3370" "YJL168C" "cluster4" "SET2"
"3371" "YJL169W" "insignificant" ""
"3372" "YJL170C" "cluster3" "ASG7"
"3373" "YJL171C" "cluster7" "TOH1"
"3374" "YJL172W" "cluster6" "CPS1"
"3375" "YJL173C" "cluster4" "RFA3"
"3376" "YJL174W" "insignificant" "KRE9"
"3377" "YJL175W" "insignificant" ""
"3378" "YJL176C" "cluster4" "SWI3"
"3379" "YJL177W" "cluster2" "RPL17B"
"3380" "YJL178C" "insignificant" "ATG27"
"3381" "YJL179W" "insignificant" "PFD1"
"3382" "YJL180C" "insignificant" "ATP12"
"3383" "YJL181W" "insignificant" "RBH1"
"3384" "YJL182C" "insignificant" ""
"3385" "YJL183W" "cluster4" "MNN11"
"3386" "YJL184W" "insignificant" "GON7"
"3387" "YJL185C" "cluster6" "ATG36"
"3388" "YJL186W" "cluster4" "MNN5"
"3389" "YJL187C" "cluster4" "SWE1"
"3390" "YJL188C" "insignificant" "BUD19"
"3391" "YJL189W" "cluster9" "RPL39"
"3392" "YJL190C" "cluster2" "RPS22A"
"3393" "YJL191W" "cluster2" "RPS14B"
"3394" "YJL192C" "insignificant" "SOP4"
"3395" "YJL193W" "insignificant" ""
"3396" "YJL194W" "cluster7" "CDC6"
"3397" "YJL195C" "insignificant" ""
"3398" "YJL196C" "cluster7" "ELO1"
"3399" "YJL197C-A" "insignificant" ""
"3400" "YJL197W" "cluster4" "UBP12"
"3401" "YJL198W" "cluster2" "PHO90"
"3402" "YJL199C" "insignificant" "MBB1"
"3403" "YJL200C" "cluster2" "ACO2"
"3404" "YJL201W" "cluster4" "ECM25"
"3405" "YJL202C" "insignificant" ""
"3406" "YJL203W" "insignificant" "PRP21"
"3407" "YJL204C" "insignificant" "RCY1"
"3408" "YJL205C" "insignificant" "NCE101"
"3409" "YJL206C" "insignificant" ""
"3410" "YJL207C" "insignificant" "LAA1"
"3411" "YJL208C" "cluster2" "NUC1"
"3412" "YJL209W" "insignificant" "CBP1"
"3413" "YJL210W" "cluster6" "PEX2"
"3414" "YJL211C" "insignificant" ""
"3415" "YJL212C" "cluster7" "OPT1"
"3416" "YJL213W" "cluster3" ""
"3417" "YJL214W" "cluster3" "HXT8"
"3418" "YJL215C" "insignificant" ""
"3419" "YJL216C" "cluster7" "IMA5"
"3420" "YJL217W" "cluster3" "REE1"
"3421" "YJL218W" "cluster3" ""
"3422" "YJL219W" "insignificant" "HXT9"
"3423" "YJL221C" "insignificant" "IMA4"
"3424" "YJL222W" "insignificant" "VTH2"
"3425" "YJL223C" "insignificant" "PAU1"
"3426" "YJL225C" "insignificant" ""
"3427" "YJR001W" "insignificant" "AVT1"
"3428" "YJR002W" "cluster2" "MPP10"
"3429" "YJR003C" "cluster2" "MRX12"
"3430" "YJR004C" "cluster7" "SAG1"
"3431" "YJR005C-A" "cluster9" "LSO1"
"3432" "YJR005W" "cluster4" "APL1"
"3433" "YJR006W" "cluster4" "POL31"
"3434" "YJR007W" "cluster2" "SUI2"
"3435" "YJR008W" "insignificant" "MHO1"
"3436" "YJR009C" "insignificant" "TDH2"
"3437" "YJR010C-A" "cluster7" "SPC1"
"3438" "YJR010W" "insignificant" "MET3"
"3439" "YJR011C" "insignificant" ""
"3440" "YJR012C" "insignificant" ""
"3441" "YJR013W" "cluster4" "GPI14"
"3442" "YJR014W" "cluster4" "TMA22"
"3443" "YJR015W" "insignificant" ""
"3444" "YJR016C" "cluster8" "ILV3"
"3445" "YJR017C" "insignificant" "ESS1"
"3446" "YJR018W" "insignificant" ""
"3447" "YJR019C" "cluster6" "TES1"
"3448" "YJR020W" "cluster5" ""
"3449" "YJR021C" "cluster6" "REC107"
"3450" "YJR022W" "cluster5" "LSM8"
"3451" "YJR023C" "insignificant" ""
"3452" "YJR024C" "insignificant" "MDE1"
"3453" "YJR025C" "cluster7" "BNA1"
"3454" "YJR027W" "cluster9" NA
"3455" "YJR029W" "insignificant" NA
"3456" "YJR030C" "cluster4" "RBH2"
"3457" "YJR031C" "insignificant" "GEA1"
"3458" "YJR032W" "cluster4" "CPR7"
"3459" "YJR033C" "insignificant" "RAV1"
"3460" "YJR034W" "insignificant" "PET191"
"3461" "YJR035W" "insignificant" "RAD26"
"3462" "YJR036C" "insignificant" "HUL4"
"3463" "YJR037W" "insignificant" ""
"3464" "YJR038C" "insignificant" ""
"3465" "YJR039W" "cluster6" ""
"3466" "YJR040W" "insignificant" "GEF1"
"3467" "YJR041C" "cluster2" "URB2"
"3468" "YJR042W" "insignificant" "NUP85"
"3469" "YJR043C" "cluster4" "POL32"
"3470" "YJR044C" "insignificant" "VPS55"
"3471" "YJR045C" "cluster6" "SSC1"
"3472" "YJR046W" "cluster7" "TAH11"
"3473" "YJR047C" "insignificant" "ANB1"
"3474" "YJR048W" "insignificant" "CYC1"
"3475" "YJR049C" "cluster4" "UTR1"
"3476" "YJR050W" "insignificant" "ISY1"
"3477" "YJR051W" "cluster4" "OSM1"
"3478" "YJR052W" "cluster4" "RAD7"
"3479" "YJR053W" "insignificant" "BFA1"
"3480" "YJR054W" "cluster4" "KCH1"
"3481" "YJR055W" "insignificant" "HIT1"
"3482" "YJR056C" "insignificant" ""
"3483" "YJR057W" "insignificant" "CDC8"
"3484" "YJR058C" "insignificant" "APS2"
"3485" "YJR059W" "cluster6" "PTK2"
"3486" "YJR060W" "cluster4" "CBF1"
"3487" "YJR061W" "insignificant" ""
"3488" "YJR062C" "insignificant" "NTA1"
"3489" "YJR063W" "cluster2" "RPA12"
"3490" "YJR064W" "cluster4" "CCT5"
"3491" "YJR065C" "insignificant" "ARP3"
"3492" "YJR066W" "insignificant" "TOR1"
"3493" "YJR067C" "insignificant" "YAE1"
"3494" "YJR068W" "cluster4" "RFC2"
"3495" "YJR069C" "cluster2" "HAM1"
"3496" "YJR070C" "cluster2" "LIA1"
"3497" "YJR071W" "insignificant" ""
"3498" "YJR072C" "insignificant" "NPA3"
"3499" "YJR073C" "insignificant" "OPI3"
"3500" "YJR074W" "insignificant" "MOG1"
"3501" "YJR075W" "cluster4" "HOC1"
"3502" "YJR076C" "cluster4" "CDC11"
"3503" "YJR077C" "insignificant" "MIR1"
"3504" "YJR078W" "insignificant" "BNA2"
"3505" "YJR079W" "insignificant" ""
"3506" "YJR080C" "insignificant" "AIM24"
"3507" "YJR082C" "insignificant" "EAF6"
"3508" "YJR083C" "cluster4" "ACF4"
"3509" "YJR084W" "cluster4" ""
"3510" "YJR085C" "cluster6" ""
"3511" "YJR086W" "insignificant" "STE18"
"3512" "YJR087W" "insignificant" ""
"3513" "YJR088C" "insignificant" "EMC2"
"3514" "YJR089W" "insignificant" "BIR1"
"3515" "YJR090C" "insignificant" "GRR1"
"3516" "YJR091C" "cluster6" "JSN1"
"3517" "YJR092W" "cluster4" "BUD4"
"3518" "YJR093C" "cluster4" "FIP1"
"3519" "YJR094C" "insignificant" "IME1"
"3520" "YJR094W-A" "cluster2" "RPL43B"
"3521" "YJR095W" "cluster3" "SFC1"
"3522" "YJR096W" "cluster3" ""
"3523" "YJR097W" "insignificant" "JJJ3"
"3524" "YJR098C" "cluster4" ""
"3525" "YJR099W" "insignificant" "YUH1"
"3526" "YJR100C" "cluster4" "AIM25"
"3527" "YJR101W" "cluster4" "RSM26"
"3528" "YJR102C" "cluster4" "VPS25"
"3529" "YJR103W" "cluster6" "URA8"
"3530" "YJR104C" "cluster6" "SOD1"
"3531" "YJR105W" "insignificant" "ADO1"
"3532" "YJR106W" "insignificant" "ECM27"
"3533" "YJR107W" "cluster4" "LIH1"
"3534" "YJR108W" "insignificant" "ABM1"
"3535" "YJR109C" "cluster8" "CPA2"
"3536" "YJR110W" "insignificant" "YMR1"
"3537" "YJR111C" "insignificant" "PXP2"
"3538" "YJR112W" "insignificant" "NNF1"
"3539" "YJR112W-A" "cluster6" ""
"3540" "YJR113C" "cluster4" "RSM7"
"3541" "YJR114W" "insignificant" ""
"3542" "YJR115W" "cluster9" ""
"3543" "YJR116W" "cluster7" "TDA4"
"3544" "YJR117W" "insignificant" "STE24"
"3545" "YJR118C" "cluster4" "ILM1"
"3546" "YJR119C" "insignificant" "JHD2"
"3547" "YJR120W" "cluster3" ""
"3548" "YJR121W" "insignificant" "ATP2"
"3549" "YJR122W" "insignificant" "IBA57"
"3550" "YJR123W" "cluster2" "RPS5"
"3551" "YJR124C" "cluster2" ""
"3552" "YJR125C" "insignificant" "ENT3"
"3553" "YJR126C" "insignificant" "VPS70"
"3554" "YJR127C" "cluster4" "RSF2"
"3555" "YJR128W" "insignificant" ""
"3556" "YJR129C" "cluster7" "EFM3"
"3557" "YJR130C" "insignificant" "STR2"
"3558" "YJR131W" "insignificant" "MNS1"
"3559" "YJR132W" "cluster4" "NMD5"
"3560" "YJR133W" "cluster4" "XPT1"
"3561" "YJR134C" "insignificant" "SGM1"
"3562" "YJR135C" "insignificant" "MCM22"
"3563" "YJR135W-A" "cluster2" "TIM8"
"3564" "YJR136C" "insignificant" "TTI2"
"3565" "YJR137C" "cluster7" "MET5"
"3566" "YJR138W" "cluster4" "IML1"
"3567" "YJR139C" "cluster2" "HOM6"
"3568" "YJR140C" "insignificant" "HIR3"
"3569" "YJR140W-A" "insignificant" ""
"3570" "YJR141W" "insignificant" "IPA1"
"3571" "YJR142W" "cluster4" ""
"3572" "YJR143C" "insignificant" "PMT4"
"3573" "YJR144W" "cluster4" "MGM101"
"3574" "YJR145C" "cluster2" "RPS4A"
"3575" "YJR146W" "insignificant" ""
"3576" "YJR147W" "cluster8" "HMS2"
"3577" "YJR148W" "cluster7" "BAT2"
"3578" "YJR149W" "cluster6" ""
"3579" "YJR150C" "insignificant" "DAN1"
"3580" "YJR151C" "insignificant" "DAN4"
"3581" "YJR151W-A" "insignificant" ""
"3582" "YJR152W" "insignificant" "DAL5"
"3583" "YJR153W" "cluster7" "PGU1"
"3584" "YJR154W" "cluster3" ""
"3585" "YJR155W" "cluster6" "AAD10"
"3586" "YJR156C" "cluster9" "THI11"
"3587" "YJR157W" "insignificant" ""
"3588" "YJR159W" "cluster9" "SOR1"
"3589" "YJR160C" "insignificant" "MPH3"
"3590" "YJR161C" "cluster3" "COS5"
"3591" "YJR162C" "insignificant" ""
"3592" "YKL001C" "cluster7" "MET14"
"3593" "YKL002W" "cluster4" "DID4"
"3594" "YKL003C" "insignificant" "MRP17"
"3595" "YKL004W" "cluster2" "AUR1"
"3596" "YKL005C" "cluster4" "BYE1"
"3597" "YKL006C-A" "insignificant" "SFT1"
"3598" "YKL006W" "cluster2" "RPL14A"
"3599" "YKL007W" "insignificant" "CAP1"
"3600" "YKL008C" "insignificant" "LAC1"
"3601" "YKL009W" "cluster2" "MRT4"
"3602" "YKL010C" "insignificant" "UFD4"
"3603" "YKL011C" "insignificant" "CCE1"
"3604" "YKL012W" "insignificant" "PRP40"
"3605" "YKL013C" "insignificant" "ARC19"
"3606" "YKL014C" "cluster2" "URB1"
"3607" "YKL015W" "cluster4" "PUT3"
"3608" "YKL016C" "cluster6" "ATP7"
"3609" "YKL017C" "insignificant" "HCS1"
"3610" "YKL018C-A" "cluster4" ""
"3611" "YKL018W" "insignificant" "SWD2"
"3612" "YKL019W" "insignificant" "RAM2"
"3613" "YKL020C" "cluster4" "SPT23"
"3614" "YKL021C" "cluster2" "MAK11"
"3615" "YKL022C" "insignificant" "CDC16"
"3616" "YKL023C-A" "cluster2" ""
"3617" "YKL023W" "cluster4" ""
"3618" "YKL024C" "cluster2" "URA6"
"3619" "YKL025C" "insignificant" "PAN3"
"3620" "YKL026C" "cluster3" "GPX1"
"3621" "YKL027W" "cluster4" "TCD2"
"3622" "YKL028W" "cluster4" "TFA1"
"3623" "YKL029C" "cluster8" "MAE1"
"3624" "YKL030W" "insignificant" ""
"3625" "YKL031W" "insignificant" ""
"3626" "YKL032C" "insignificant" "IXR1"
"3627" "YKL033W" "insignificant" "TTI1"
"3628" "YKL033W-A" "cluster4" ""
"3629" "YKL034W" "cluster4" "TUL1"
"3630" "YKL035W" "cluster6" "UGP1"
"3631" "YKL036C" "insignificant" ""
"3632" "YKL037W" "cluster3" "AIM26"
"3633" "YKL038W" "cluster6" "RGT1"
"3634" "YKL039W" "insignificant" "PTM1"
"3635" "YKL040C" "insignificant" "NFU1"
"3636" "YKL041W" "insignificant" "VPS24"
"3637" "YKL042W" "insignificant" "SPC42"
"3638" "YKL043W" "cluster3" "PHD1"
"3639" "YKL044W" "insignificant" "MMO1"
"3640" "YKL045W" "cluster4" "PRI2"
"3641" "YKL046C" "cluster4" "DCW1"
"3642" "YKL047W" "insignificant" "ANR2"
"3643" "YKL048C" "insignificant" "ELM1"
"3644" "YKL049C" "insignificant" "CSE4"
"3645" "YKL050C" "cluster6" ""
"3646" "YKL051W" "insignificant" "SFK1"
"3647" "YKL052C" "cluster7" "ASK1"
"3648" "YKL053C-A" "cluster4" "MDM35"
"3649" "YKL053W" "insignificant" ""
"3650" "YKL054C" "cluster7" "DEF1"
"3651" "YKL055C" "insignificant" "OAR1"
"3652" "YKL056C" "cluster2" "TMA19"
"3653" "YKL057C" "cluster4" "NUP120"
"3654" "YKL058W" "cluster4" "TOA2"
"3655" "YKL059C" "cluster4" "MPE1"
"3656" "YKL060C" "insignificant" "FBA1"
"3657" "YKL061W" "cluster6" "BLI1"
"3658" "YKL062W" "cluster3" "MSN4"
"3659" "YKL063C" "insignificant" ""
"3660" "YKL064W" "cluster6" "MNR2"
"3661" "YKL065C" "insignificant" "YET1"
"3662" "YKL065W-A" "insignificant" ""
"3663" "YKL066W" "cluster6" ""
"3664" "YKL067W" "cluster6" "YNK1"
"3665" "YKL068W" "insignificant" "NUP100"
"3666" "YKL068W-A" "cluster8" ""
"3667" "YKL069W" "cluster4" ""
"3668" "YKL070W" "insignificant" ""
"3669" "YKL071W" "insignificant" ""
"3670" "YKL072W" "insignificant" "STB6"
"3671" "YKL073W" "cluster4" "LHS1"
"3672" "YKL074C" "insignificant" "MUD2"
"3673" "YKL075C" "insignificant" ""
"3674" "YKL076C" "insignificant" "PSY1"
"3675" "YKL077W" "cluster4" ""
"3676" "YKL078W" "cluster2" "DHR2"
"3677" "YKL079W" "insignificant" "SMY1"
"3678" "YKL080W" "cluster4" "VMA5"
"3679" "YKL081W" "cluster2" "TEF4"
"3680" "YKL082C" "cluster2" "RRP14"
"3681" "YKL083W" "insignificant" ""
"3682" "YKL084W" "insignificant" "HOT13"
"3683" "YKL085W" "cluster6" "MDH1"
"3684" "YKL086W" "cluster3" "SRX1"
"3685" "YKL087C" "cluster4" "CYT2"
"3686" "YKL088W" "insignificant" "CAB3"
"3687" "YKL089W" "insignificant" "MIF2"
"3688" "YKL090W" "insignificant" "CUE2"
"3689" "YKL091C" "cluster6" ""
"3690" "YKL092C" "insignificant" "BUD2"
"3691" "YKL093W" "cluster6" "MBR1"
"3692" "YKL094W" "cluster4" "YJU3"
"3693" "YKL095W" "insignificant" "YJU2"
"3694" "YKL096C-B" "insignificant" ""
"3695" "YKL096W" "cluster9" "CWP1"
"3696" "YKL096W-A" "cluster8" "CWP2"
"3697" "YKL097C" "insignificant" ""
"3698" "YKL098W" "insignificant" "MTC2"
"3699" "YKL099C" "cluster2" "UTP11"
"3700" "YKL100C" "insignificant" "YPF1"
"3701" "YKL100W-A" "insignificant" ""
"3702" "YKL101W" "cluster4" "HSL1"
"3703" "YKL102C" "insignificant" ""
"3704" "YKL103C" "cluster3" "APE1"
"3705" "YKL104C" "cluster7" "GFA1"
"3706" "YKL105C" "cluster4" "SEG2"
"3707" "YKL106C-A" "insignificant" ""
"3708" "YKL106W" "insignificant" "AAT1"
"3709" "YKL107W" "insignificant" ""
"3710" "YKL108W" "cluster4" "SLD2"
"3711" "YKL109W" "cluster3" "HAP4"
"3712" "YKL110C" "cluster4" "KTI12"
"3713" "YKL111C" "insignificant" ""
"3714" "YKL112W" "cluster7" "ABF1"
"3715" "YKL113C" "cluster4" "RAD27"
"3716" "YKL114C" "insignificant" "APN1"
"3717" "YKL115C" "insignificant" ""
"3718" "YKL116C" "insignificant" "PRR1"
"3719" "YKL117W" "cluster4" "SBA1"
"3720" "YKL118W" "insignificant" ""
"3721" "YKL119C" "insignificant" "VPH2"
"3722" "YKL120W" "cluster2" "OAC1"
"3723" "YKL121W" "cluster6" "DGR2"
"3724" "YKL122C" "insignificant" "SRP21"
"3725" "YKL124W" "cluster6" "SSH4"
"3726" "YKL125W" "insignificant" "RRN3"
"3727" "YKL126W" "cluster4" "YPK1"
"3728" "YKL127W" "cluster2" "PGM1"
"3729" "YKL128C" "insignificant" "PMU1"
"3730" "YKL129C" "insignificant" "MYO3"
"3731" "YKL130C" "insignificant" "SHE2"
"3732" "YKL131W" "insignificant" ""
"3733" "YKL132C" "insignificant" "RMA1"
"3734" "YKL133C" "insignificant" ""
"3735" "YKL134C" "cluster4" "OCT1"
"3736" "YKL135C" "insignificant" "APL2"
"3737" "YKL136W" "insignificant" ""
"3738" "YKL137W" "insignificant" "CMC1"
"3739" "YKL138C" "insignificant" "MRPL31"
"3740" "YKL138C-A" "insignificant" "HSK3"
"3741" "YKL139W" "cluster4" "CTK1"
"3742" "YKL140W" "cluster4" "TGL1"
"3743" "YKL141W" "cluster6" "SDH3"
"3744" "YKL142W" "insignificant" "MRP8"
"3745" "YKL143W" "cluster2" "LTV1"
"3746" "YKL144C" "cluster4" "RPC25"
"3747" "YKL145W" "cluster4" "RPT1"
"3748" "YKL146W" "cluster6" "AVT3"
"3749" "YKL147C" "insignificant" ""
"3750" "YKL148C" "cluster3" "SDH1"
"3751" "YKL149C" "insignificant" "DBR1"
"3752" "YKL150W" "cluster6" "MCR1"
"3753" "YKL151C" "cluster3" "NNR2"
"3754" "YKL152C" "cluster8" "GPM1"
"3755" "YKL153W" "insignificant" ""
"3756" "YKL154W" "insignificant" "SRP102"
"3757" "YKL155C" "insignificant" "RSM22"
"3758" "YKL156C-A" "insignificant" ""
"3759" "YKL156W" "cluster2" "RPS27A"
"3760" "YKL157W" "cluster6" "APE2"
"3761" "YKL159C" "cluster6" "RCN1"
"3762" "YKL160W" "cluster4" "ELF1"
"3763" "YKL161C" "cluster7" "KDX1"
"3764" "YKL162C" "cluster6" ""
"3765" "YKL162C-A" "cluster9" ""
"3766" "YKL163W" "insignificant" "PIR3"
"3767" "YKL164C" "insignificant" "PIR1"
"3768" "YKL165C" "cluster7" "MCD4"
"3769" "YKL165C-A" "insignificant" ""
"3770" "YKL166C" "insignificant" "TPK3"
"3771" "YKL167C" "insignificant" "MRP49"
"3772" "YKL168C" "cluster6" "KKQ8"
"3773" "YKL169C" "cluster9" ""
"3774" "YKL170W" "cluster9" "MRPL38"
"3775" "YKL171W" "cluster6" "NNK1"
"3776" "YKL172W" "cluster2" "EBP2"
"3777" "YKL173W" "insignificant" "SNU114"
"3778" "YKL174C" "insignificant" "TPO5"
"3779" "YKL175W" "cluster7" "ZRT3"
"3780" "YKL176C" "cluster4" "LST4"
"3781" "YKL177W" "cluster5" ""
"3782" "YKL178C" "cluster9" "STE3"
"3783" "YKL179C" "insignificant" "COY1"
"3784" "YKL180W" "cluster2" "RPL17A"
"3785" "YKL181W" "cluster2" "PRS1"
"3786" "YKL182W" "cluster8" "FAS1"
"3787" "YKL183C-A" "insignificant" ""
"3788" "YKL183W" "insignificant" "LOT5"
"3789" "YKL184W" "cluster4" "SPE1"
"3790" "YKL185W" "cluster7" "ASH1"
"3791" "YKL186C" "insignificant" "MTR2"
"3792" "YKL187C" "cluster3" "FAT3"
"3793" "YKL188C" "insignificant" "PXA2"
"3794" "YKL189W" "cluster4" "HYM1"
"3795" "YKL190W" "insignificant" "CNB1"
"3796" "YKL191W" "insignificant" "DPH2"
"3797" "YKL192C" "cluster4" "ACP1"
"3798" "YKL193C" "cluster6" "SDS22"
"3799" "YKL194C" "cluster4" "MST1"
"3800" "YKL195W" "cluster4" "MIA40"
"3801" "YKL196C" "insignificant" "YKT6"
"3802" "YKL197C" "insignificant" "PEX1"
"3803" "YKL198C" "cluster6" "PTK1"
"3804" "YKL201C" "cluster6" "MNN4"
"3805" "YKL202W" "insignificant" ""
"3806" "YKL203C" "insignificant" "TOR2"
"3807" "YKL204W" "insignificant" "EAP1"
"3808" "YKL205W" "cluster4" "LOS1"
"3809" "YKL206C" "cluster4" "ADD66"
"3810" "YKL207W" "insignificant" "EMC3"
"3811" "YKL208W" "insignificant" "CBT1"
"3812" "YKL209C" "cluster7" "STE6"
"3813" "YKL210W" "cluster4" "UBA1"
"3814" "YKL211C" "insignificant" "TRP3"
"3815" "YKL212W" "cluster4" "SAC1"
"3816" "YKL213C" "cluster4" "DOA1"
"3817" "YKL214C" "cluster4" "YRA2"
"3818" "YKL215C" "cluster4" "OXP1"
"3819" "YKL216W" "cluster2" "URA1"
"3820" "YKL217W" "insignificant" "JEN1"
"3821" "YKL218C" "cluster6" "SRY1"
"3822" "YKL219W" "cluster4" "COS9"
"3823" "YKL220C" "insignificant" "FRE2"
"3824" "YKL221W" "cluster3" "MCH2"
"3825" "YKL222C" "insignificant" ""
"3826" "YKL223W" "insignificant" ""
"3827" "YKL224C" "insignificant" "PAU16"
"3828" "YKL225W" "insignificant" ""
"3829" "YKR001C" "insignificant" "VPS1"
"3830" "YKR002W" "cluster4" "PAP1"
"3831" "YKR003W" "cluster4" "OSH6"
"3832" "YKR004C" "insignificant" "ECM9"
"3833" "YKR005C" "cluster6" ""
"3834" "YKR006C" "insignificant" "MRPL13"
"3835" "YKR007W" "cluster4" "MEH1"
"3836" "YKR008W" "insignificant" "RSC4"
"3837" "YKR009C" "cluster6" "FOX2"
"3838" "YKR010C" "insignificant" "TOF2"
"3839" "YKR011C" "cluster6" ""
"3840" "YKR012C" "insignificant" ""
"3841" "YKR013W" "cluster7" "PRY2"
"3842" "YKR014C" "cluster4" "YPT52"
"3843" "YKR015C" "insignificant" ""
"3844" "YKR016W" "insignificant" "MIC60"
"3845" "YKR017C" "insignificant" "HEL1"
"3846" "YKR018C" "cluster6" ""
"3847" "YKR019C" "cluster4" "IRS4"
"3848" "YKR020W" "insignificant" "VPS51"
"3849" "YKR021W" "insignificant" "ALY1"
"3850" "YKR022C" "insignificant" "NTR2"
"3851" "YKR023W" "insignificant" ""
"3852" "YKR024C" "cluster2" "DBP7"
"3853" "YKR025W" "insignificant" "RPC37"
"3854" "YKR026C" "cluster2" "GCN3"
"3855" "YKR027W" "insignificant" "BCH2"
"3856" "YKR028W" "insignificant" "SAP190"
"3857" "YKR029C" "insignificant" "SET3"
"3858" "YKR030W" "cluster4" "GMH1"
"3859" "YKR031C" "insignificant" "SPO14"
"3860" "YKR032W" "insignificant" ""
"3861" "YKR033C" "insignificant" ""
"3862" "YKR034W" "cluster9" "DAL80"
"3863" "YKR035C" "insignificant" "OPI8"
"3864" "YKR035W-A" "insignificant" "DID2"
"3865" "YKR036C" "cluster4" "CAF4"
"3866" "YKR037C" "cluster4" "SPC34"
"3867" "YKR038C" "cluster4" "KAE1"
"3868" "YKR039W" "cluster3" "GAP1"
"3869" "YKR040C" "insignificant" ""
"3870" "YKR041W" "insignificant" ""
"3871" "YKR042W" "cluster7" "UTH1"
"3872" "YKR043C" "cluster2" "SHB17"
"3873" "YKR044W" "cluster4" "UIP5"
"3874" "YKR045C" "insignificant" ""
"3875" "YKR046C" "cluster6" "PET10"
"3876" "YKR047W" "insignificant" ""
"3877" "YKR048C" "cluster4" "NAP1"
"3878" "YKR049C" "cluster3" "FMP46"
"3879" "YKR050W" "insignificant" "TRK2"
"3880" "YKR051W" "insignificant" ""
"3881" "YKR052C" "cluster6" "MRS4"
"3882" "YKR053C" "insignificant" "YSR3"
"3883" "YKR054C" "insignificant" "DYN1"
"3884" "YKR055W" "cluster6" "RHO4"
"3885" "YKR056W" "cluster2" "TRM2"
"3886" "YKR057W" "cluster2" "RPS21A"
"3887" "YKR058W" "cluster6" "GLG1"
"3888" "YKR059W" "cluster2" "TIF1"
"3889" "YKR060W" "insignificant" "UTP30"
"3890" "YKR061W" "cluster7" "KTR2"
"3891" "YKR062W" "cluster4" "TFA2"
"3892" "YKR063C" "cluster4" "LAS1"
"3893" "YKR064W" "insignificant" "OAF3"
"3894" "YKR065C" "cluster4" "PAM17"
"3895" "YKR066C" "cluster6" "CCP1"
"3896" "YKR067W" "cluster6" "GPT2"
"3897" "YKR068C" "insignificant" "BET3"
"3898" "YKR069W" "insignificant" "MET1"
"3899" "YKR070W" "insignificant" ""
"3900" "YKR071C" "insignificant" "DRE2"
"3901" "YKR072C" "insignificant" "SIS2"
"3902" "YKR073C" "insignificant" ""
"3903" "YKR074W" "cluster4" "AIM29"
"3904" "YKR075C" "insignificant" ""
"3905" "YKR075W-A" "insignificant" ""
"3906" "YKR076W" "insignificant" "ECM4"
"3907" "YKR077W" "cluster7" "MSA2"
"3908" "YKR078W" "cluster4" ""
"3909" "YKR079C" "cluster2" "TRZ1"
"3910" "YKR080W" "insignificant" "MTD1"
"3911" "YKR081C" "cluster2" "RPF2"
"3912" "YKR082W" "insignificant" "NUP133"
"3913" "YKR083C" "insignificant" "DAD2"
"3914" "YKR084C" "cluster4" "HBS1"
"3915" "YKR085C" "insignificant" "MRPL20"
"3916" "YKR086W" "insignificant" "PRP16"
"3917" "YKR087C" "insignificant" "OMA1"
"3918" "YKR088C" "cluster4" "TVP38"
"3919" "YKR089C" "insignificant" "TGL4"
"3920" "YKR090W" "insignificant" "PXL1"
"3921" "YKR091W" "insignificant" "SRL3"
"3922" "YKR092C" "cluster2" "SRP40"
"3923" "YKR093W" "cluster8" "PTR2"
"3924" "YKR094C" "cluster2" "RPL40B"
"3925" "YKR095W" "insignificant" "MLP1"
"3926" "YKR095W-A" "insignificant" "PCC1"
"3927" "YKR096W" "cluster4" "ESL2"
"3928" "YKR097W" "insignificant" "PCK1"
"3929" "YKR098C" "insignificant" "UBP11"
"3930" "YKR099W" "cluster2" "BAS1"
"3931" "YKR100C" "insignificant" "SKG1"
"3932" "YKR101W" "insignificant" "SIR1"
"3933" "YKR102W" "cluster3" "FLO10"
"3934" "YKR103W" "insignificant" "NFT1"
"3935" "YKR104W" "insignificant" ""
"3936" "YKR105C" "insignificant" "VBA5"
"3937" "YKR106W" "insignificant" "GEX2"
"3938" "YLL001W" "cluster4" "DNM1"
"3939" "YLL002W" "cluster4" "RTT109"
"3940" "YLL003W" "insignificant" "SFI1"
"3941" "YLL004W" "cluster4" "ORC3"
"3942" "YLL005C" "insignificant" "SPO75"
"3943" "YLL006W" "insignificant" "MMM1"
"3944" "YLL006W-A" "insignificant" ""
"3945" "YLL007C" "insignificant" "LMO1"
"3946" "YLL008W" "cluster2" "DRS1"
"3947" "YLL009C" "cluster6" "COX17"
"3948" "YLL010C" "insignificant" "PSR1"
