"GeneID" "Cluster"
"746" "YFR006W" "cluster1"
"747" "YFR009W" "cluster1"
"748" "YFR010W" "cluster2"
"749" "YFR011C" "cluster6"
"750" "YFR013W" "cluster1"
"751" "YFR015C" "cluster11"
"752" "YFR016C" "cluster2"
"753" "YFR017C" "cluster11"
"754" "YFR018C" "cluster6"
"755" "YFR019W" "cluster2"
"756" "YFR021W" "cluster2"
"757" "YFR022W" "cluster3"
"758" "YFR026C" "cluster5"
"759" "YFR027W" "cluster4"
"760" "YFR028C" "cluster1"
"761" "YFR030W" "cluster4"
"762" "YFR034C" "cluster4"
"763" "YFR034W-A" "cluster12"
"764" "YFR036W" "cluster4"
"765" "YFR037C" "cluster7"
"766" "YFR038W" "cluster1"
"767" "YFR039C" "cluster1"
"768" "YFR041C" "cluster1"
"769" "YFR042W" "cluster3"
"770" "YFR046C" "cluster2"
"771" "YFR047C" "cluster5"
"772" "YFR051C" "cluster1"
"773" "YFR055W" "cluster7"
"774" "YGL001C" "cluster1"
"775" "YGL006W" "cluster3"
"776" "YGL008C" "cluster7"
"777" "YGL012W" "cluster1"
"778" "YGL013C" "cluster2"
"779" "YGL014W" "cluster1"
"780" "YGL020C" "cluster1"
"781" "YGL021W" "cluster4"
"782" "YGL022W" "cluster1"
"783" "YGL023C" "cluster1"
"784" "YGL025C" "cluster2"
"785" "YGL027C" "cluster1"
"786" "YGL028C" "cluster7"
"787" "YGL029W" "cluster8"
"788" "YGL032C" "cluster7"
"789" "YGL035C" "cluster4"
"790" "YGL036W" "cluster3"
"791" "YGL037C" "cluster5"
"792" "YGL038C" "cluster2"
"793" "YGL039W" "cluster7"
"794" "YGL040C" "cluster1"
"795" "YGL043W" "cluster1"
"796" "YGL049C" "cluster1"
"797" "YGL051W" "cluster6"
"798" "YGL052W" "cluster6"
"799" "YGL053W" "cluster5"
"800" "YGL055W" "cluster9"
"801" "YGL059W" "cluster3"
"802" "YGL060W" "cluster1"
"803" "YGL062W" "cluster6"
"804" "YGL065C" "cluster1"
"805" "YGL066W" "cluster2"
"806" "YGL071W" "cluster1"
"807" "YGL073W" "cluster2"
"808" "YGL075C" "cluster4"
"809" "YGL078C" "cluster8"
"810" "YGL082W" "cluster2"
"811" "YGL089C" "cluster7"
"812" "YGL093W" "cluster2"
"813" "YGL094C" "cluster1"
"814" "YGL097W" "cluster1"
"815" "YGL098W" "cluster2"
"816" "YGL100W" "cluster1"
"817" "YGL106W" "cluster1"
"818" "YGL112C" "cluster1"
"819" "YGL114W" "cluster2"
"820" "YGL116W" "cluster1"
"821" "YGL119W" "cluster1"
