"GeneID" "Cluster"
"564" "YER092W" "cluster2"
"565" "YER093C-A" "cluster2"
"566" "YER094C" "cluster2"
"567" "YER095W" "cluster4"
"568" "YER096W" "cluster5"
"569" "YER102W" "cluster7"
"570" "YER103W" "cluster8"
"571" "YER107C" "cluster1"
"572" "YER114C" "cluster1"
"573" "YER117W" "cluster7"
"574" "YER118C" "cluster1"
"575" "YER119C-A" "cluster12"
"576" "YER121W" "cluster5"
"577" "YER127W" "cluster9"
"578" "YER128W" "cluster2"
"579" "YER131W" "cluster7"
"580" "YER134C" "cluster6"
"581" "YER136W" "cluster2"
"582" "YER150W" "cluster8"
"583" "YER152C" "cluster4"
"584" "YER158C" "cluster5"
"585" "YER159C" "cluster6"
"586" "YER164W" "cluster1"
"587" "YER165W" "cluster7"
"588" "YER166W" "cluster1"
"589" "YER168C" "cluster1"
"590" "YER169W" "cluster2"
"591" "YER170W" "cluster2"
"592" "YER173W" "cluster1"
"593" "YER179W" "cluster5"
"594" "YFL002C" "cluster9"
"595" "YFL004W" "cluster3"
"596" "YFL008W" "cluster1"
"597" "YFL009W" "cluster1"
"598" "YFL010C" "cluster6"
"599" "YFL011W" "cluster8"
"600" "YFL013C" "cluster2"
"601" "YFL014W" "cluster8"
"602" "YFL015C" "cluster8"
"603" "YFL016C" "cluster4"
"604" "YFL017W-A" "cluster3"
"605" "YFL023W" "cluster11"
"606" "YFL029C" "cluster2"
"607" "YFL030W" "cluster5"
"608" "YFL031W" "cluster6"
"609" "YFL034C-A" "cluster11"
"610" "YFL038C" "cluster2"
"611" "YFL044C" "cluster4"
"612" "YFL045C" "cluster9"
"613" "YFL046W" "cluster2"
"614" "YFL056C" "cluster6"
"615" "YFL062W" "cluster8"
"616" "YFR002W" "cluster1"
"617" "YFR003C" "cluster4"
"618" "YFR004W" "cluster2"
"619" "YFR013W" "cluster1"
"620" "YFR015C" "cluster8"
"621" "YFR017C" "cluster8"
"622" "YFR018C" "cluster6"
"623" "YFR025C" "cluster3"
"624" "YFR028C" "cluster1"
"625" "YFR029W" "cluster2"
"626" "YFR031C" "cluster1"
"627" "YFR031C-A" "cluster7"
"628" "YFR032C" "cluster13"
"629" "YFR034C" "cluster6"
"630" "YFR037C" "cluster3"
"631" "YFR040W" "cluster2"
"632" "YFR049W" "cluster4"
"633" "YFR050C" "cluster2"
"634" "YFR051C" "cluster1"
"635" "YFR055W" "cluster13"
"636" "YGL003C" "cluster2"
"637" "YGL006W" "cluster4"
"638" "YGL008C" "cluster10"
"639" "YGL010W" "cluster5"
"640" "YGL012W" "cluster10"
"641" "YGL013C" "cluster1"
"642" "YGL021W" "cluster3"
"643" "YGL023C" "cluster2"
"644" "YGL027C" "cluster1"
"645" "YGL028C" "cluster10"
"646" "YGL030W" "cluster7"
"647" "YGL031C" "cluster7"
"648" "YGL032C" "cluster6"
"649" "YGL035C" "cluster2"
"650" "YGL036W" "cluster2"
"651" "YGL037C" "cluster5"
"652" "YGL039W" "cluster10"
"653" "YGL045W" "cluster5"
"654" "YGL049C" "cluster1"
"655" "YGL050W" "cluster1"
"656" "YGL057C" "cluster2"
"657" "YGL058W" "cluster1"
"658" "YGL060W" "cluster1"
"659" "YGL065C" "cluster1"
"660" "YGL066W" "cluster2"
"661" "YGL067W" "cluster1"
"662" "YGL070C" "cluster9"
"663" "YGL073W" "cluster2"
"664" "YGL083W" "cluster1"
"665" "YGL084C" "cluster2"
"666" "YGL086W" "cluster1"
"667" "YGL091C" "cluster2"
"668" "YGL092W" "cluster1"
"669" "YGL093W" "cluster2"
"670" "YGL096W" "cluster5"
"671" "YGL097W" "cluster1"
"672" "YGL100W" "cluster1"
"673" "YGL102C" "cluster13"
"674" "YGL106W" "cluster3"
"675" "YGL111W" "cluster9"
"676" "YGL112C" "cluster1"
"677" "YGL116W" "cluster1"
"678" "YGL117W" "cluster6"
"679" "YGL119W" "cluster1"
"680" "YGL121C" "cluster8"
"681" "YGL126W" "cluster6"
"682" "YGL127C" "cluster2"
"683" "YGL135W" "cluster7"
"684" "YGL136C" "cluster2"
"685" "YGL137W" "cluster1"
"686" "YGL145W" "cluster1"
"687" "YGL146C" "cluster5"
"688" "YGL147C" "cluster7"
"689" "YGL155W" "cluster1"
"690" "YGL158W" "cluster13"
"691" "YGL166W" "cluster5"
"692" "YGL171W" "cluster11"
"693" "YGL173C" "cluster2"
"694" "YGL179C" "cluster6"
"695" "YGL181W" "cluster2"
"696" "YGL183C" "cluster8"
"697" "YGL184C" "cluster8"
"698" "YGL191W" "cluster4"
"699" "YGL197W" "cluster4"
"700" "YGL198W" "cluster4"
"701" "YGL202W" "cluster3"
"702" "YGL203C" "cluster1"
"703" "YGL204C" "cluster6"
"704" "YGL205W" "cluster5"
"705" "YGL206C" "cluster2"
"706" "YGL208W" "cluster4"
"707" "YGL216W" "cluster1"
"708" "YGL219C" "cluster2"
"709" "YGL221C" "cluster2"
"710" "YGL224C" "cluster2"
"711" "YGL228W" "cluster2"
"712" "YGL230C" "cluster5"
"713" "YGL231C" "cluster3"
"714" "YGL232W" "cluster3"
"715" "YGL234W" "cluster10"
"716" "YGL237C" "cluster4"
"717" "YGL244W" "cluster1"
"718" "YGL248W" "cluster4"
"719" "YGL250W" "cluster4"
"720" "YGL256W" "cluster10"
"721" "YGR002C" "cluster2"
"722" "YGR004W" "cluster3"
"723" "YGR007W" "cluster1"
"724" "YGR009C" "cluster2"
"725" "YGR010W" "cluster2"
"726" "YGR017W" "cluster3"
"727" "YGR028W" "cluster4"
"728" "YGR034W" "cluster7"
"729" "YGR035C" "cluster13"
"730" "YGR040W" "cluster3"
"731" "YGR041W" "cluster1"
"732" "YGR043C" "cluster8"
"733" "YGR044C" "cluster5"
"734" "YGR045C" "cluster8"
"735" "YGR046W" "cluster4"
"736" "YGR048W" "cluster2"
"737" "YGR050C" "cluster6"
"738" "YGR052W" "cluster8"
"739" "YGR055W" "cluster6"
"740" "YGR056W" "cluster1"
"741" "YGR059W" "cluster5"
"742" "YGR062C" "cluster2"
"743" "YGR066C" "cluster5"
"744" "YGR072W" "cluster1"
"745" "YGR074W" "cluster13"
"746" "YGR078C" "cluster3"
"747" "YGR079W" "cluster11"
"748" "YGR080W" "cluster2"
"749" "YGR085C" "cluster7"
"750" "YGR086C" "cluster4"
"751" "YGR087C" "cluster8"
"752" "YGR088W" "cluster8"
"753" "YGR089W" "cluster1"
"754" "YGR090W" "cluster9"
"755" "YGR091W" "cluster1"
"756" "YGR092W" "cluster2"
"757" "YGR096W" "cluster2"
"758" "YGR098C" "cluster1"
"759" "YGR099W" "cluster1"
"760" "YGR100W" "cluster2"
"761" "YGR101W" "cluster2"
"762" "YGR102C" "cluster4"
"763" "YGR103W" "cluster11"
"764" "YGR105W" "cluster3"
"765" "YGR107W" "cluster13"
"766" "YGR109C" "cluster6"
"767" "YGR109W-B" "cluster5"
"768" "YGR111W" "cluster4"
"769" "YGR118W" "cluster7"
"770" "YGR120C" "cluster1"
"771" "YGR121C" "cluster4"
"772" "YGR125W" "cluster1"
"773" "YGR127W" "cluster4"
"774" "YGR130C" "cluster4"
"775" "YGR132C" "cluster2"
"776" "YGR135W" "cluster2"
"777" "YGR143W" "cluster4"
"778" "YGR144W" "cluster8"
"779" "YGR145W" "cluster11"
"780" "YGR146C" "cluster5"
"781" "YGR147C" "cluster2"
"782" "YGR148C" "cluster7"
"783" "YGR155W" "cluster9"
"784" "YGR158C" "cluster9"
"785" "YGR160W" "cluster12"
"786" "YGR161C" "cluster5"
"787" "YGR161C-D" "cluster13"
"788" "YGR161W-C" "cluster5"
"789" "YGR167W" "cluster2"
"790" "YGR169C" "cluster3"
"791" "YGR173W" "cluster9"
"792" "YGR174C" "cluster4"
"793" "YGR179C" "cluster1"
"794" "YGR180C" "cluster6"
"795" "YGR181W" "cluster2"
"796" "YGR185C" "cluster9"
"797" "YGR186W" "cluster2"
"798" "YGR188C" "cluster1"
"799" "YGR192C" "cluster13"
"800" "YGR194C" "cluster4"
"801" "YGR195W" "cluster1"
"802" "YGR199W" "cluster2"
"803" "YGR200C" "cluster9"
"804" "YGR201C" "cluster5"
"805" "YGR203W" "cluster6"
"806" "YGR207C" "cluster2"
"807" "YGR212W" "cluster6"
"808" "YGR214W" "cluster7"
"809" "YGR216C" "cluster1"
"810" "YGR217W" "cluster1"
"811" "YGR223C" "cluster2"
"812" "YGR225W" "cluster8"
"813" "YGR232W" "cluster2"
"814" "YGR233C" "cluster3"
"815" "YGR234W" "cluster10"
"816" "YGR236C" "cluster8"
"817" "YGR238C" "cluster2"
"818" "YGR240C" "cluster10"
"819" "YGR243W" "cluster8"
