"GeneID" "Cluster"
"417" "YGR264C" "cluster5"
"418" "YGR275W" "cluster2"
"419" "YGR285C" "cluster5"
"420" "YGR287C" "cluster4"
"421" "YGR289C" "cluster4"
"422" "YGR292W" "cluster4"
"423" "YGR294W" "cluster12"
"424" "YHL001W" "cluster5"
"425" "YHL009C" "cluster2"
"426" "YHL011C" "cluster5"
"427" "YHL015W" "cluster3"
"428" "YHL023C" "cluster1"
"429" "YHL024W" "cluster4"
"430" "YHL029C" "cluster1"
"431" "YHL030W" "cluster2"
"432" "YHL033C" "cluster3"
"433" "YHL047C" "cluster9"
"434" "YHR001W" "cluster2"
"435" "YHR003C" "cluster1"
"436" "YHR005C" "cluster1"
"437" "YHR007C-A" "cluster4"
"438" "YHR010W" "cluster3"
"439" "YHR021C" "cluster3"
"440" "YHR022C" "cluster9"
"441" "YHR028C" "cluster2"
"442" "YHR031C" "cluster1"
"443" "YHR046C" "cluster7"
"444" "YHR049W" "cluster7"
"445" "YHR052W" "cluster5"
"446" "YHR057C" "cluster2"
"447" "YHR069C-A" "cluster12"
"448" "YHR073W" "cluster1"
"449" "YHR074W" "cluster2"
"450" "YHR076W" "cluster2"
"451" "YHR085W" "cluster5"
"452" "YHR094C" "cluster10"
"453" "YHR096C" "cluster4"
"454" "YHR100C" "cluster1"
"455" "YHR110W" "cluster2"
"456" "YHR126C" "cluster12"
"457" "YHR127W" "cluster5"
"458" "YHR128W" "cluster3"
"459" "YHR138C" "cluster4"
"460" "YHR141C" "cluster3"
"461" "YHR149C" "cluster5"
"462" "YHR152W" "cluster2"
"463" "YHR156C" "cluster9"
"464" "YHR157W" "cluster4"
"465" "YHR163W" "cluster8"
"466" "YHR165C" "cluster1"
"467" "YHR180W" "cluster6"
"468" "YHR183W" "cluster7"
"469" "YHR194W" "cluster6"
"470" "YHR202W" "cluster6"
"471" "YHR203C" "cluster3"
"472" "YHR215W" "cluster10"
"473" "YIL014W" "cluster1"
"474" "YIL016W" "cluster8"
"475" "YIL018W" "cluster3"
"476" "YIL021W" "cluster7"
"477" "YIL024C" "cluster9"
"478" "YIL026C" "cluster1"
"479" "YIL034C" "cluster2"
"480" "YIL052C" "cluster3"
"481" "YIL059C" "cluster12"
"482" "YIL064W" "cluster5"
"483" "YIL065C" "cluster6"
"484" "YIL066C" "cluster4"
"485" "YIL069C" "cluster3"
"486" "YIL075C" "cluster2"
"487" "YIL083C" "cluster1"
"488" "YIL091C" "cluster5"
"489" "YIL094C" "cluster8"
"490" "YIL099W" "cluster4"
"491" "YIL101C" "cluster4"
"492" "YIL117C" "cluster9"
"493" "YIL130W" "cluster1"
"494" "YIL133C" "cluster3"
"495" "YIL135C" "cluster2"
"496" "YIL136W" "cluster11"
"497" "YIL140W" "cluster1"
"498" "YIL145C" "cluster8"
"499" "YIL147C" "cluster1"
"500" "YIL148W" "cluster3"
"501" "YIL159W" "cluster1"
"502" "YIL160C" "cluster4"
"503" "YIL161W" "cluster1"
"504" "YIR004W" "cluster1"
"505" "YIR011C" "cluster1"
"506" "YIR017C" "cluster12"
"507" "YJL001W" "cluster2"
"508" "YJL008C" "cluster7"
"509" "YJL013C" "cluster2"
"510" "YJL014W" "cluster5"
"511" "YJL026W" "cluster9"
"512" "YJL035C" "cluster7"
"513" "YJL036W" "cluster6"
"514" "YJL042W" "cluster6"
"515" "YJL043W" "cluster4"
"516" "YJL045W" "cluster4"
"517" "YJL046W" "cluster2"
"518" "YJL047C-A" "cluster12"
"519" "YJL051W" "cluster1"
"520" "YJL053W" "cluster2"
"521" "YJL054W" "cluster1"
"522" "YJL056C" "cluster2"
"523" "YJL072C" "cluster1"
"524" "YJL074C" "cluster1"
"525" "YJL076W" "cluster1"
"526" "YJL079C" "cluster4"
"527" "YJL081C" "cluster1"
"528" "YJL091C" "cluster1"
"529" "YJL097W" "cluster8"
"530" "YJL121C" "cluster8"
"531" "YJL131C" "cluster6"
"532" "YJL136C" "cluster3"
"533" "YJL139C" "cluster1"
"534" "YJL145W" "cluster5"
"535" "YJL148W" "cluster5"
"536" "YJL153C" "cluster4"
"537" "YJL167W" "cluster8"
"538" "YJL177W" "cluster3"
"539" "YJL189W" "cluster10"
"540" "YJL190C" "cluster3"
"541" "YJL191W" "cluster7"
"542" "YJL194W" "cluster7"
"543" "YJL196C" "cluster2"
"544" "YJL216C" "cluster9"
"545" "YJL217W" "cluster4"
"546" "YJL219W" "cluster4"
"547" "YJR005C-A" "cluster12"
"548" "YJR014W" "cluster5"
"549" "YJR025C" "cluster9"
"550" "YJR064W" "cluster5"
"551" "YJR085C" "cluster6"
"552" "YJR091C" "cluster6"
"553" "YJR092W" "cluster1"
"554" "YJR094W-A" "cluster3"
"555" "YJR103W" "cluster6"
"556" "YJR118C" "cluster8"
"557" "YJR123W" "cluster3"
"558" "YJR124C" "cluster5"
"559" "YJR125C" "cluster2"
"560" "YJR129C" "cluster7"
"561" "YJR137C" "cluster7"
"562" "YJR140C" "cluster1"
"563" "YJR145C" "cluster3"
"564" "YJR147W" "cluster7"
"565" "YJR148W" "cluster9"
"566" "YJR159W" "cluster12"
"567" "YJR161C" "cluster4"
"568" "YKL001C" "cluster7"
"569" "YKL005C" "cluster2"
"570" "YKL006W" "cluster3"
"571" "YKL014C" "cluster5"
"572" "YKL015W" "cluster1"
"573" "YKL025C" "cluster2"
"574" "YKL026C" "cluster11"
"575" "YKL027W" "cluster1"
"576" "YKL028W" "cluster1"
"577" "YKL033W-A" "cluster8"
"578" "YKL037W" "cluster4"
"579" "YKL038W" "cluster6"
"580" "YKL041W" "cluster2"
"581" "YKL043W" "cluster9"
"582" "YKL049C" "cluster2"
"583" "YKL050C" "cluster9"
"584" "YKL069W" "cluster2"
"585" "YKL071W" "cluster2"
"586" "YKL086W" "cluster4"
"587" "YKL093W" "cluster4"
"588" "YKL100C" "cluster6"
"589" "YKL103C" "cluster4"
"590" "YKL117W" "cluster8"
"591" "YKL121W" "cluster6"
"592" "YKL127W" "cluster8"
"593" "YKL144C" "cluster5"
"594" "YKL146W" "cluster6"
"595" "YKL150W" "cluster6"
"596" "YKL151C" "cluster4"
"597" "YKL156W" "cluster5"
"598" "YKL157W" "cluster6"
"599" "YKL163W" "cluster11"
"600" "YKL164C" "cluster7"
"601" "YKL169C" "cluster12"
"602" "YKL170W" "cluster10"
"603" "YKL175W" "cluster2"
"604" "YKL180W" "cluster3"
"605" "YKL182W" "cluster7"
"606" "YKL184W" "cluster1"
"607" "YKL187C" "cluster4"
"608" "YKL201C" "cluster2"
"609" "YKL217W" "cluster4"
"610" "YKL218C" "cluster9"
"611" "YKL219W" "cluster1"
"612" "YKL221W" "cluster4"
"613" "YKR001C" "cluster2"
"614" "YKR002W" "cluster2"
"615" "YKR005C" "cluster9"
"616" "YKR009C" "cluster4"
"617" "YKR013W" "cluster7"
"618" "YKR015C" "cluster9"
"619" "YKR027W" "cluster1"
"620" "YKR049C" "cluster6"
"621" "YKR052C" "cluster9"
"622" "YKR057W" "cluster3"
"623" "YKR062W" "cluster2"
"624" "YKR063C" "cluster1"
"625" "YKR070W" "cluster2"
"626" "YKR090W" "cluster1"
"627" "YKR092C" "cluster5"
"628" "YKR093W" "cluster9"
"629" "YKR094C" "cluster3"
"630" "YKR102W" "cluster4"
"631" "YLL012W" "cluster7"
"632" "YLL018C" "cluster8"
"633" "YLL031C" "cluster1"
"634" "YLL039C" "cluster4"
"635" "YLL045C" "cluster3"
"636" "YLL054C" "cluster1"
"637" "YLL055W" "cluster4"
"638" "YLR022C" "cluster5"
"639" "YLR029C" "cluster3"
"640" "YLR034C" "cluster2"
"641" "YLR037C" "cluster4"
"642" "YLR043C" "cluster8"
"643" "YLR048W" "cluster3"
"644" "YLR049C" "cluster2"
"645" "YLR050C" "cluster2"
"646" "YLR051C" "cluster5"
"647" "YLR056W" "cluster7"
"648" "YLR061W" "cluster10"
"649" "YLR075W" "cluster3"
"650" "YLR085C" "cluster2"
"651" "YLR100W" "cluster7"
"652" "YLR102C" "cluster6"
"653" "YLR120C" "cluster9"
"654" "YLR123C" "cluster4"
"655" "YLR131C" "cluster2"
"656" "YLR134W" "cluster9"
"657" "YLR141W" "cluster2"
"658" "YLR142W" "cluster4"
"659" "YLR143W" "cluster5"
"660" "YLR167W" "cluster3"
"661" "YLR173W" "cluster6"
"662" "YLR174W" "cluster4"
"663" "YLR185W" "cluster3"
"664" "YLR192C" "cluster5"
"665" "YLR199C" "cluster2"
"666" "YLR206W" "cluster2"
"667" "YLR213C" "cluster9"
"668" "YLR216C" "cluster6"
"669" "YLR241W" "cluster2"
"670" "YLR243W" "cluster5"
"671" "YLR244C" "cluster5"
"672" "YLR247C" "cluster2"
"673" "YLR249W" "cluster3"
"674" "YLR254C" "cluster6"
"675" "YLR258W" "cluster11"
"676" "YLR260W" "cluster2"
"677" "YLR264W" "cluster3"
"678" "YLR273C" "cluster6"
"679" "YLR274W" "cluster1"
"680" "YLR286W-A" "cluster10"
"681" "YLR287C" "cluster5"
"682" "YLR287C-A" "cluster5"
"683" "YLR298C" "cluster2"
"684" "YLR301W" "cluster8"
"685" "YLR305C" "cluster1"
"686" "YLR307C-A" "cluster11"
"687" "YLR310C" "cluster2"
"688" "YLR312C" "cluster4"
"689" "YLR325C" "cluster3"
"690" "YLR332W" "cluster2"
"691" "YLR333C" "cluster3"
"692" "YLR335W" "cluster1"
"693" "YLR340W" "cluster3"
"694" "YLR343W" "cluster9"
"695" "YLR344W" "cluster3"
"696" "YLR347C" "cluster1"
"697" "YLR355C" "cluster7"
"698" "YLR361C" "cluster2"
"699" "YLR367W" "cluster5"
"700" "YLR372W" "cluster3"
"701" "YLR374C" "cluster12"
"702" "YLR383W" "cluster1"
"703" "YLR384C" "cluster5"
"704" "YLR385C" "cluster10"
"705" "YLR388W" "cluster3"
"706" "YLR396C" "cluster1"
"707" "YLR397C" "cluster5"
"708" "YLR398C" "cluster1"
"709" "YLR399C" "cluster1"
"710" "YLR402W" "cluster9"
"711" "YLR403W" "cluster1"
"712" "YLR404W" "cluster1"
"713" "YLR405W" "cluster5"
"714" "YLR406C" "cluster3"
"715" "YLR413W" "cluster3"
"716" "YLR425W" "cluster2"
"717" "YLR430W" "cluster1"
"718" "YLR435W" "cluster5"
"719" "YLR436C" "cluster2"
"720" "YLR440C" "cluster1"
"721" "YLR441C" "cluster3"
"722" "YLR442C" "cluster1"
"723" "YLR446W" "cluster2"
"724" "YLR448W" "cluster3"
"725" "YLR459W" "cluster1"
"726" "YML004C" "cluster6"
"727" "YML007W" "cluster2"
"728" "YML011C" "cluster1"
"729" "YML012W" "cluster8"
"730" "YML021C" "cluster1"
