"GeneID" "Cluster"
"YBR003W" "YBR003W" "insignificant"
"YBR004C" "YBR004C" "insignificant"
"YBR005W" "YBR005W" "insignificant"
"YBR006W" "YBR006W" "insignificant"
"YBR007C" "YBR007C" "insignificant"
"YBR008C" "YBR008C" "insignificant"
"YBR011C" "YBR011C" "insignificant"
"YBR012W-B" "YBR012W-B" "insignificant"
"YBR014C" "YBR014C" "insignificant"
"YBR015C" "YBR015C" "insignificant"
"YBR016W" "YBR016W" "insignificant"
"YBR017C" "YBR017C" "insignificant"
"YBR018C" "YBR018C" "insignificant"
"YBR019C" "YBR019C" "insignificant"
"YBR020W" "YBR020W" "insignificant"
"YBR021W" "YBR021W" "insignificant"
"YBR022W" "YBR022W" "insignificant"
"YBR023C" "YBR023C" "insignificant"
"YBR024W" "YBR024W" "insignificant"
"YBR025C" "YBR025C" "insignificant"
"YBR026C" "YBR026C" "insignificant"
"YBR027C" "YBR027C" "insignificant"
"YBR028C" "YBR028C" "insignificant"
"YBR029C" "YBR029C" "insignificant"
"YBR030W" "YBR030W" "insignificant"
"YBR031W" "YBR031W" "insignificant"
"YBR032W" "YBR032W" "insignificant"
"YBR033W" "YBR033W" "insignificant"
"YBR034C" "YBR034C" "insignificant"
"YBR035C" "YBR035C" "insignificant"
"YBR036C" "YBR036C" "insignificant"
"YBR037C" "YBR037C" "insignificant"
"YBR038W" "YBR038W" "insignificant"
"YBR039W" "YBR039W" "insignificant"
"YBR040W" "YBR040W" "insignificant"
"YBR041W" "YBR041W" "insignificant"
"YBR042C" "YBR042C" "insignificant"
"YBR043C" "YBR043C" "insignificant"
"YBR044C" "YBR044C" "insignificant"
"YBR045C" "YBR045C" "insignificant"
"YBR046C" "YBR046C" "insignificant"
"YBR047W" "YBR047W" "insignificant"
"YBR048W" "YBR048W" "insignificant"
"YBR049C" "YBR049C" "insignificant"
"YBR050C" "YBR050C" "insignificant"
"YBR051W" "YBR051W" "insignificant"
"YBR052C" "YBR052C" "insignificant"
"YBR053C" "YBR053C" "insignificant"
"YBR054W" "YBR054W" "insignificant"
"YBR055C" "YBR055C" "insignificant"
"YBR056C-B" "YBR056C-B" "insignificant"
"YBR056W" "YBR056W" "insignificant"
"YBR056W-A" "YBR056W-A" "insignificant"
"YBR057C" "YBR057C" "insignificant"
"YBR058C" "YBR058C" "insignificant"
"YBR058C-A" "YBR058C-A" "insignificant"
"YBR059C" "YBR059C" "insignificant"
"YBR060C" "YBR060C" "insignificant"
"YBR061C" "YBR061C" "insignificant"
"YBR062C" "YBR062C" "insignificant"
"YBR063C" "YBR063C" "insignificant"
"YBR065C" "YBR065C" "insignificant"
"YBR066C" "YBR066C" "insignificant"
"YBR067C" "YBR067C" "insignificant"
"YBR068C" "YBR068C" "insignificant"
"YBR069C" "YBR069C" "insignificant"
"YBR070C" "YBR070C" "insignificant"
"YBR071W" "YBR071W" "insignificant"
"YBR072C-A" "YBR072C-A" "insignificant"
"YBR072W" "YBR072W" "insignificant"
"YBR073W" "YBR073W" "insignificant"
"YBR074W" "YBR074W" "insignificant"
"YBR076C-A" "YBR076C-A" "insignificant"
"YBR076W" "YBR076W" "insignificant"
"YBR077C" "YBR077C" "insignificant"
"YBR078W" "YBR078W" "insignificant"
"YBR079C" "YBR079C" "insignificant"
"YBR080C" "YBR080C" "insignificant"
"YBR081C" "YBR081C" "insignificant"
"YBR082C" "YBR082C" "insignificant"
"YBR083W" "YBR083W" "insignificant"
"YBR084C-A" "YBR084C-A" "insignificant"
"YBR084W" "YBR084W" "insignificant"
"YBR085C-A" "YBR085C-A" "insignificant"
"YBR085W" "YBR085W" "insignificant"
"YBR086C" "YBR086C" "insignificant"
"YBR087W" "YBR087W" "insignificant"
