"GeneID" "Cluster"
"640" "YDR233C" "cluster2"
"641" "YDR234W" "cluster2"
"642" "YDR235W" "cluster4"
"643" "YDR237W" "cluster4"
"644" "YDR240C" "cluster4"
"645" "YDR242W" "cluster4"
"646" "YDR244W" "cluster4"
"647" "YDR245W" "cluster4"
"648" "YDR246W" "cluster6"
"649" "YDR249C" "cluster7"
"650" "YDR251W" "cluster4"
"651" "YDR256C" "cluster6"
"652" "YDR257C" "cluster4"
"653" "YDR258C" "cluster3"
"654" "YDR261C" "cluster4"
"655" "YDR263C" "cluster6"
"656" "YDR264C" "cluster4"
"657" "YDR266C" "cluster4"
"658" "YDR267C" "cluster4"
"659" "YDR270W" "cluster6"
"660" "YDR273W" "cluster6"
"661" "YDR275W" "cluster7"
"662" "YDR279W" "cluster4"
"663" "YDR280W" "cluster4"
"664" "YDR281C" "cluster9"
"665" "YDR283C" "cluster4"
"666" "YDR285W" "cluster7"
"667" "YDR289C" "cluster4"
"668" "YDR292C" "cluster4"
"669" "YDR294C" "cluster4"
"670" "YDR296W" "cluster4"
"671" "YDR297W" "cluster2"
"672" "YDR299W" "cluster2"
"673" "YDR300C" "cluster2"
"674" "YDR301W" "cluster4"
"675" "YDR302W" "cluster4"
"676" "YDR306C" "cluster6"
"677" "YDR307W" "cluster4"
"678" "YDR308C" "cluster4"
"679" "YDR309C" "cluster4"
"680" "YDR310C" "cluster4"
"681" "YDR313C" "cluster6"
"682" "YDR319C" "cluster4"
"683" "YDR321W" "cluster2"
"684" "YDR322C-A" "cluster6"
"685" "YDR324C" "cluster2"
"686" "YDR326C" "cluster4"
"687" "YDR328C" "cluster6"
"688" "YDR329C" "cluster6"
"689" "YDR330W" "cluster6"
"690" "YDR331W" "cluster4"
"691" "YDR338C" "cluster4"
"692" "YDR339C" "cluster4"
"693" "YDR341C" "cluster2"
"694" "YDR346C" "cluster4"
"695" "YDR350C" "cluster4"
"696" "YDR353W" "cluster2"
"697" "YDR354W" "cluster2"
"698" "YDR358W" "cluster6"
"699" "YDR361C" "cluster2"
"700" "YDR362C" "cluster4"
"701" "YDR363W" "cluster4"
"702" "YDR364C" "cluster4"
"703" "YDR365C" "cluster2"
"704" "YDR368W" "cluster6"
"705" "YDR370C" "cluster4"
"706" "YDR371W" "cluster4"
"707" "YDR372C" "cluster4"
"708" "YDR378C" "cluster4"
"709" "YDR381W" "cluster4"
"710" "YDR382W" "cluster2"
"711" "YDR383C" "cluster4"
"712" "YDR384C" "cluster8"
"713" "YDR385W" "cluster2"
"714" "YDR388W" "cluster4"
"715" "YDR389W" "cluster4"
"716" "YDR392W" "cluster4"
"717" "YDR394W" "cluster4"
"718" "YDR395W" "cluster2"
"719" "YDR397C" "cluster9"
"720" "YDR398W" "cluster2"
"721" "YDR399W" "cluster2"
"722" "YDR400W" "cluster7"
"723" "YDR404C" "cluster4"
"724" "YDR406W" "cluster6"
"725" "YDR407C" "cluster4"
"726" "YDR409W" "cluster4"
"727" "YDR410C" "cluster4"
"728" "YDR411C" "cluster4"
"729" "YDR412W" "cluster9"
"730" "YDR414C" "cluster4"
"731" "YDR416W" "cluster4"
"732" "YDR418W" "cluster2"
"733" "YDR419W" "cluster4"
"734" "YDR420W" "cluster7"
"735" "YDR425W" "cluster6"
"736" "YDR427W" "cluster4"
"737" "YDR428C" "cluster2"
"738" "YDR429C" "cluster2"
"739" "YDR432W" "cluster8"
"740" "YDR435C" "cluster6"
"741" "YDR436W" "cluster6"
"742" "YDR443C" "cluster4"
"743" "YDR444W" "cluster4"
"744" "YDR446W" "cluster9"
"745" "YDR447C" "cluster2"
"746" "YDR448W" "cluster4"
"747" "YDR450W" "cluster2"
"748" "YDR451C" "cluster4"
"749" "YDR452W" "cluster4"
"750" "YDR453C" "cluster3"
"751" "YDR457W" "cluster4"
"752" "YDR458C" "cluster4"
"753" "YDR459C" "cluster4"
"754" "YDR460W" "cluster4"
"755" "YDR461C-A" "cluster3"
"756" "YDR461W" "cluster8"
"757" "YDR462W" "cluster6"
"758" "YDR465C" "cluster2"
"759" "YDR466W" "cluster4"
"760" "YDR468C" "cluster4"
"761" "YDR469W" "cluster4"
"762" "YDR471W" "cluster2"
"763" "YDR473C" "cluster4"
"764" "YDR475C" "cluster6"
"765" "YDR476C" "cluster7"
"766" "YDR477W" "cluster4"
"767" "YDR479C" "cluster4"
"768" "YDR480W" "cluster4"
"769" "YDR481C" "cluster6"
"770" "YDR483W" "cluster4"
"771" "YDR486C" "cluster4"
"772" "YDR488C" "cluster7"
"773" "YDR490C" "cluster6"
"774" "YDR491C" "cluster3"
"775" "YDR492W" "cluster8"
"776" "YDR495C" "cluster4"
"777" "YDR496C" "cluster2"
"778" "YDR497C" "cluster7"
"779" "YDR500C" "cluster2"
"780" "YDR501W" "cluster7"
"781" "YDR503C" "cluster4"
"782" "YDR506C" "cluster6"
"783" "YDR507C" "cluster4"
"784" "YDR508C" "cluster7"
"785" "YDR510W" "cluster4"
"786" "YDR511W" "cluster6"
"787" "YDR512C" "cluster6"
"788" "YDR513W" "cluster6"
"789" "YDR515W" "cluster7"
"790" "YDR516C" "cluster3"
"791" "YDR517W" "cluster4"
"792" "YDR520C" "cluster4"
